date,ipo_ret,num_stocks,total_market_cap,constituents
2022-02-25,0.017190305866539746,23,275540172461.4219,"YOU,SRAD,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-28,0.05600217134892504,22,289484924046.44946,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-01,-0.08201863287594631,22,265118792389.80774,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-02,-0.04213421816290336,22,252859765442.62003,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-03,-0.07496208927677964,22,231672922212.14023,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-04,-0.0343482433944209,22,223180094126.79794,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-07,-0.016465692946462752,22,218564484656.16214,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-08,0.017122448646146822,22,222135778617.94537,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-09,0.04320598168270148,22,231538849274.1581,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-10,-0.029839883368955152,22,224338799352.4147,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-11,-0.06086533754890434,22,210595856417.6288,"YOU,SRAD,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-14,-0.05948127740766762,21,196488241328.13754,"YOU,SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-15,0.03271652702955497,21,202781780997.2916,"YOU,SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-16,0.09378271651075792,21,221550995048.84015,"YOU,SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-17,0.04003494962901644,20,228426756313.6609,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-18,0.05527891553814276,20,240772525457.56503,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-21,-0.02357251606668223,20,234908806404.69937,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-22,0.04660466250711384,20,245632240403.58765,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-23,-0.018364913702373406,20,240960128591.5224,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-24,0.021021770645652145,20,245690689792.7561,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-25,-0.0399353861513085,20,235645649073.388,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-28,0.009023446779575905,20,237682678231.573,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-29,0.11600334097564048,20,264330005916.73416,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-30,-0.03291989549354244,20,255353004848.81778,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-03-31,-0.031985921317535256,20,247010742252.02725,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-01,-0.024245903922750573,20,240652332316.55316,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-04,0.025329507715269352,20,246436396054.77765,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-05,-0.06899498907735471,20,229243625195.1852,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-06,-0.036283847258112185,20,220873407321.1724,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-07,-0.021135258123105793,20,216123790870.77264,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-08,-0.022525661681777734,20,211148152452.38593,"SRAD,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-11,-0.0010519543475452362,19,140609388469.94354,"SRAD,RELY,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-12,-0.011158996829085421,19,138950162722.01804,"SRAD,RELY,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-13,0.058705276854529205,18,143098098176.05212,"SRAD,RELY,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-14,-0.017539392303410235,17,131309555122.97118,"SRAD,RELY,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-18,-0.031433569628790015,17,127066820165.7377,"SRAD,RELY,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-19,0.040500182366954775,17,132108712350.41707,"SRAD,RELY,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-20,-0.046064219600698085,17,125863616497.97052,"SRAD,RELY,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-21,-0.046183816501931055,17,119978946511.44687,"SRAD,RELY,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-22,-0.012363728459540209,16,111968110503.68912,"SRAD,RELY,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-25,0.026428926060262637,16,114791493067.62175,"SRAD,RELY,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-26,-0.07086007294902069,16,106520920435.96243,"SRAD,RELY,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-27,0.007953947900954644,16,107300086163.77103,"SRAD,RELY,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-28,0.029326979868381425,15,105127539517.73537,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-04-29,-0.038884392530976135,15,100880837594.93806,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-02,0.04332517113807504,15,105200851560.19923,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-03,-0.005151918726150022,15,104573311977.0026,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-04,0.03358586251616357,15,107994390414.30573,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-05,-0.08341418389754121,15,98906564857.57849,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-06,-0.04482415779283784,15,94342261709.11565,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-09,-0.13024334017262285,15,81652422400.34062,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-10,-0.008611427877089689,15,80904763471.95229,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-11,-0.09682529004309219,15,72970784272.0407,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-12,0.0982864167282112,15,79175492203.08879,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-13,0.08248635506678045,15,85593633767.97792,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-16,-0.05456605576982291,15,80817642369.77043,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-17,0.07142805079874925,15,86375569265.76566,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-18,-0.031093868306480105,15,83600452201.1245,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-19,0.09083498451079071,15,90850821179.26302,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-20,-0.0022122331050459278,15,90558031682.00156,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-23,-0.016398462564105005,15,88844063159.43076,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-24,-0.06423635764509669,15,83058765549.9973,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-25,0.03137550307326478,15,85532039294.57657,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-26,0.04842056230107995,15,89503042016.00914,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-27,0.05871334767278982,15,94683224091.51118,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-05-31,0.005059510769604869,15,95007737892.48697,"SRAD,RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-01,-0.020999632583230232,14,90926115440.03284,"RELY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-02,0.062030501980018395,12,84413850321.27026,"RELY,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-03,-0.030414153519025752,12,81743777388.32927,"RELY,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-06,-0.030354906244578757,11,72222692493.00406,"RELY,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-07,0.017943702861997757,11,73405884324.95305,"RELY,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-08,0.023291235542680675,11,74861852022.70552,"RELY,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-09,-0.03981193445945329,10,63842056399.47251,"RELY,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-10,-0.03633350607677911,9,59465501221.769714,"IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-13,-0.0713208500921267,9,55185877310.90266,"IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-14,0.018997670243432855,9,56210925350.026215,"IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-15,0.05553619773275335,9,59308038880.700806,"IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-16,-0.07413520390364267,9,54876166310.6454,"IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-17,0.00480102402051313,9,55094934499.73623,"IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-21,0.10283397299637681,8,58647377760.10514,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-22,-0.027326023835942438,8,57016824758.40311,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-23,0.045817000542781934,8,59566490054.52774,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-24,0.022004597173963334,8,60811333235.145515,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-27,-0.036638712695745305,8,58535709053.306496,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-28,-0.05517558973039658,8,55283741458.57208,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-29,-0.01896699802570494,8,54215848652.402916,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-06-30,-0.016998507716791914,8,53269946064.3561,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-01,-0.0023176032701993773,8,53083147755.186035,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-05,0.07048375856422669,8,56750795508.845795,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-06,0.05328720117717132,8,59507320732.16119,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-07,0.05651441847205027,8,62857133702.75934,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-08,0.0030865231293901634,8,63001325744.219955,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-11,-0.05298690184960083,8,59587054760.95624,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-12,0.015512400284563167,8,60485686970.96213,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-13,0.008964752686465587,8,60979653055.002594,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-14,-0.0034792533921735873,8,60762289264.27177,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-15,0.02642033959841283,8,62345256870.9925,"RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-18,0.019554078619831276,7,60944173695.77418,"BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-19,0.005955460887503436,7,61281552343.04724,"BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-20,0.03385693605679443,7,63352344984.60896,"BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-21,0.028867522764588177,7,65151170997.364624,"BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-22,-0.05389864625025232,7,61624161743.02722,"BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-25,-0.004802880863465446,7,61323478535.97829,"BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-26,-0.006546659263254909,6,60285645824.17643,"RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-27,0.01811457597561524,6,61354820800.43025,"RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-28,0.04598946191247673,6,64156348292.51273,"RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-07-29,0.009047396663037163,6,64731667002.25053,"RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-08-01,-0.014238840745315026,5,22482706735.46415,"BRZE,GRAB,TPG,VTYX,SES"
2022-08-02,0.04156683482007688,5,23383841088.557667,"BRZE,GRAB,TPG,VTYX,SES"
2022-08-03,0.05874423426484463,5,24746330540.015488,"BRZE,GRAB,TPG,VTYX,SES"
2022-08-04,0.05966864531770037,5,26178603803.131813,"BRZE,GRAB,TPG,VTYX,SES"
2022-08-05,0.027566617967065672,5,26877963178.192024,"BRZE,GRAB,TPG,VTYX,SES"
2022-08-08,-0.0021272422706231247,4,21509550549.15001,"GRAB,TPG,VTYX,SES"
2022-08-09,-0.02558860875649118,4,20936352505.29678,"GRAB,TPG,VTYX,SES"
2022-08-10,0.03875042564417807,4,21739388312.39549,"GRAB,TPG,VTYX,SES"
2022-08-11,0.01514257156477164,4,22065497290.40492,"GRAB,TPG,VTYX,SES"
2022-08-12,0.021458231591762765,4,22532237484.87906,"GRAB,TPG,VTYX,SES"
2022-08-15,-0.015164976078302563,4,22175675588.296192,"GRAB,TPG,VTYX,SES"
2022-08-16,0.001818157487042046,4,22064408144.703785,"GRAB,TPG,VTYX,SES"
2022-08-17,-0.021311978373513948,4,21592964350.451496,"GRAB,TPG,VTYX,SES"
2022-08-18,-0.010688453150490166,4,21354498732.496567,"GRAB,TPG,VTYX,SES"
2022-08-19,-0.025681880520063954,4,20804630582.52092,"GRAB,TPG,VTYX,SES"
2022-08-22,-0.012717655928666456,3,7072000482.402985,"TPG,VTYX,SES"
2022-08-23,0.010358859285259665,3,7142236841.384637,"TPG,VTYX,SES"
2022-08-24,0.012641141729651471,3,7231432815.263805,"TPG,VTYX,SES"
2022-08-25,0.012107054220321392,3,7318240459.069622,"TPG,VTYX,SES"
2022-08-26,-0.060988707467063356,3,6868891858.925407,"TPG,VTYX,SES"
2022-08-29,-0.011085349941608211,3,6792142984.307949,"TPG,VTYX,SES"
2022-08-30,0.0014067609512988426,3,6801328548.627813,"TPG,VTYX,SES"
2022-08-31,-0.0004186685558259873,3,6796566760.063391,"TPG,VTYX,SES"
2022-09-01,0.00987617285430235,3,6854002395.517429,"TPG,VTYX,SES"
2022-09-02,-0.0007966430109793911,3,6847895499.087589,"TPG,VTYX,SES"
2022-09-06,0.06859866197300549,3,7310775206.265066,"TPG,VTYX,SES"
2022-09-07,0.005945955157664466,3,7348341913.419575,"TPG,VTYX,SES"
2022-09-08,-0.005887510349533906,3,7296454409.19998,"TPG,VTYX,SES"
2022-09-09,0.03941242493549868,3,7580599151.211064,"TPG,VTYX,SES"
2022-09-12,0.2036721100595151,3,8640276231.90012,"TPG,VTYX,SES"
2022-09-13,-0.03591540560473356,3,8319491446.746061,"TPG,VTYX,SES"
2022-09-14,0.03223187352045314,3,8574787191.302189,"TPG,VTYX,SES"
2022-09-15,-0.002803556774558136,3,8546703845.865213,"TPG,VTYX,SES"
2022-09-16,-0.006345983991656302,3,8487529571.906038,"TPG,VTYX,SES"
2022-09-19,-0.007161456109841553,3,8420982780.806179,"TPG,VTYX,SES"
2022-09-20,-0.029919104126609752,3,8165625170.3503,"TPG,VTYX,SES"
2022-09-21,-0.03721031879124312,3,7853479570.638752,"TPG,VTYX,SES"
2022-09-22,0.008649096605419212,3,7909959415.010167,"TPG,VTYX,SES"
2022-09-23,-0.05856308584381325,3,7441608776.05218,"TPG,VTYX,SES"
2022-09-26,0.039890708256320496,3,7716131274.322426,"TPG,VTYX,SES"
2022-09-27,-0.009542533006357741,3,7640027199.410921,"TPG,VTYX,SES"
2022-09-28,0.03969881792751802,3,7942876119.898394,"TPG,VTYX,SES"
2022-09-29,-0.032983048888675655,3,7678007542.343202,"TPG,VTYX,SES"
2022-09-30,0.0010403596691461016,3,7685358208.0036955,"TPG,VTYX,SES"
2022-10-03,0.01692580322148296,2,4134808059.855735,"VTYX,SES"
2022-10-04,0.05961546749758595,1,1769759778.1046734,SES
2022-10-05,-0.007259607446205685,1,1756912016.8415494,SES
2022-10-06,-0.009140715871207239,1,1740852583.2848911,SES
2022-10-07,-0.047970521258667076,1,1657342977.4302177,SES
2022-10-10,-0.0426356195149864,1,1586681132.8386683,SES
2022-10-11,0.008097158176053387,1,1599528740.9462228,SES
2022-10-12,0.062248984255468987,1,1699097780.3575544,SES
2022-10-13,0.03969755003049413,1,1766547799.5,SES
2022-10-14,0.0,1,1766547799.5,SES
2022-10-17,0.0,1,1766547799.5,SES
2022-10-18,0.049090905623002445,1,1853269230.8037772,SES
2022-10-19,0.0814557697998779,1,2004228702.6453266,SES
2022-10-20,-0.08814098302429085,1,1827574014.5886683,SES
2022-10-21,-0.005272444553015454,1,1817938231.9302177,SES
2022-10-24,,0,0.0,
2022-10-25,,0,0.0,
2022-10-26,,0,0.0,
2022-10-27,,0,0.0,
2022-10-28,,0,0.0,
2022-10-31,,0,0.0,
2022-11-01,,0,0.0,
2022-11-02,,0,0.0,
2022-11-03,,0,0.0,
2022-11-04,,0,0.0,
2022-11-07,,0,0.0,
2022-11-08,,0,0.0,
2022-11-09,,0,0.0,
2022-11-10,,0,0.0,
2022-11-11,,0,0.0,
2022-11-14,,0,0.0,
2022-11-15,,0,0.0,
2022-11-16,,0,0.0,
2022-11-17,,0,0.0,
2022-11-18,,0,0.0,
2022-11-21,,0,0.0,
2022-11-22,,0,0.0,
2022-11-23,,0,0.0,
2022-11-25,,0,0.0,
2022-11-28,,0,0.0,
2022-11-29,,0,0.0,
2022-11-30,,0,0.0,
2022-12-01,,0,0.0,
2022-12-02,,0,0.0,
2022-12-05,,0,0.0,
2022-12-06,,0,0.0,
2022-12-07,,0,0.0,
2022-12-08,,0,0.0,
2022-12-09,,0,0.0,
2022-12-12,,0,0.0,
2022-12-13,,0,0.0,
2022-12-14,,0,0.0,
2022-12-15,,0,0.0,
2022-12-16,,0,0.0,
2022-12-19,,0,0.0,
2022-12-20,,0,0.0,
2022-12-21,,0,0.0,
2022-12-22,,0,0.0,
2022-12-23,,0,0.0,
2022-12-27,,0,0.0,
2022-12-28,,0,0.0,
2022-12-29,,0,0.0,
2022-12-30,,0,0.0,
2023-01-03,,0,0.0,
2023-01-04,,0,0.0,
2023-01-05,,0,0.0,
2023-01-06,,0,0.0,
2023-01-09,,0,0.0,
2023-01-10,,0,0.0,
2023-01-11,,0,0.0,
2023-01-12,,0,0.0,
2023-01-13,,1,843583929.5482578,SKWD
2023-01-17,0.019895243621841363,1,860367237.3420906,SKWD
2023-01-18,-0.02310055781136633,1,840492274.2368641,SKWD
2023-01-19,-0.01786653391066295,1,825475590.517561,SKWD
2023-01-20,-0.008560719253086768,1,818408925.7368641,SKWD
2023-01-23,0.0,1,818408925.7368641,SKWD
2023-01-24,-0.0021587109576403085,1,816642217.4210453,SKWD
2023-01-25,-0.005949194792494561,1,811783853.7938328,SKWD
2023-01-26,0.02251712050020883,2,1111093985.6532888,"SKWD,GNLX"
2023-01-27,-0.008427983503562992,3,1967690824.0274868,"SKWD,GNLX,TXO"
2023-01-30,-0.01747405126427711,3,1933165181.234436,"SKWD,GNLX,TXO"
2023-01-31,0.0159863497956542,3,1962966556.008789,"SKWD,GNLX,TXO"
2023-02-01,0.005423240153182666,3,1973577878.317875,"SKWD,GNLX,TXO"
2023-02-02,0.011273668724812056,3,1995801491.3531694,"SKWD,GNLX,TXO"
2023-02-03,0.003454931753645699,3,2001805316.7300882,"SKWD,GNLX,TXO"
2023-02-06,0.008895747192453828,3,2019212841.5029364,"SKWD,GNLX,TXO"
2023-02-07,0.010003868459606316,3,2039083651.1102667,"SKWD,GNLX,TXO"
2023-02-08,-0.013120566715422275,3,2012230924.0545874,"SKWD,GNLX,TXO"
2023-02-09,0.012446302229814124,3,2037025005.5516586,"SKWD,GNLX,TXO"
2023-02-10,0.013272199370980804,3,2063781093.1510592,"SKWD,GNLX,TXO"
2023-02-13,0.019776371449612102,3,2104118041.595169,"SKWD,GNLX,TXO"
2023-02-14,-0.00541582928357752,3,2092668745.5073185,"SKWD,GNLX,TXO"
