date,ret_online_compound,ret_offline_compound_static,ret_5050,ret_market_only,ret_ipo_only,weight_ipo_online_compound,weight_ipo_offline_compound_static
2023-09-18,-0.0056416607463954,-0.0056925826,-0.0026290291716577503,0.000485739990836,-0.0057437983341515,0.9835167527198792,0.99177855
2023-09-19,-0.0096126529789993,-0.009673812,-0.0059979584766551,-0.0022622800897806,-0.0097336368635296,0.9837726950645448,0.9919927
2023-09-20,-0.0182654575131619,-0.01835122,-0.013181559741497,-0.0079293996095657,-0.0184337198734283,0.983963429927826,0.9921461
2023-09-21,-0.0087677015161837,-0.008711988,-0.012084844987839401,-0.0155081199482083,-0.0086615700274705,0.9845900535583496,0.9926359
2023-09-22,-0.001944915012165,-0.0019403516,-0.00215509970439595,-0.0023726599756628,-0.0019375394331291,0.985776960849762,0.99353653
2023-09-25,0.0111142450378499,0.011171137,0.0074388107750564,0.0036601400934159,0.0112174814566969,0.9864253997802734,0.9938676
2023-09-26,-0.0107060976286709,-0.010680326,-0.01239602873101825,-0.0141326403245329,-0.0106594171375036,0.9866144061088562,0.9939797
2023-09-27,-0.0069764213639516,-0.0070264204,-0.003532656749683814,4.799999828719592e-07,-0.0070657934993505,0.9872608184814452,0.99442804
2023-09-28,0.0152800118535502,0.015351215,0.01039909059181805,0.0053921798244118,0.0154060013592243,0.9874359369277954,0.99452895
2023-09-29,0.0067251131502544,0.0067942413,0.00198262208141385,-0.0028831199742853,0.006848364137113,0.9873442649841307,0.9944384
2023-10-02,-0.0131660702095207,-0.013252856,-0.00705556190223425,-0.0007886000094003,-0.0133225237950682,0.987504780292511,0.9944417
2023-10-03,-0.0144492739153978,-0.014458019,-0.013827975839376401,-0.0131908804178237,-0.0144650712609291,0.9875593781471252,0.99446577
2023-10-04,0.005449055986712,0.005442218,0.0059794031549245,0.0065222200937569,0.0054365862160921,0.988055944442749,0.99481225
2023-10-05,-0.0160669879094565,-0.016175125,-0.0082348230062052,-0.0002112200018018,-0.0162584260106086,0.988069474697113,0.9948089
2023-10-06,0.0075242240142877,0.0074983565,0.00940333958715195,0.0113283200189471,0.0074783591553568,0.9880831837654114,0.99480575
2023-10-09,0.0019155084346391,0.0018858504,0.0040918252198024994,0.0063217198476195,0.0018619305919855,0.987958550453186,0.9946365
2023-10-10,0.0143237614649891,0.014386882,0.009717198787257051,0.0049965600483119,0.0144378375262022,0.9879212379455566,0.99460286
2023-10-11,-0.010022410122277,-0.010115507,-0.0032621006248519002,0.0036681399215012,-0.010192341171205,0.987725794315338,0.9944565
2023-10-12,-0.0228389658462636,-0.022955542,-0.0144956493750214,-0.0059359800070524,-0.0230553187429904,0.9873394966125488,0.9941717
2023-10-13,0.0020637516110955,0.0021048423,-0.0008625662885605998,-0.0038650000933557,0.0021398675162345,0.987326443195343,0.9941672
2023-10-16,0.0090178197497563,0.009009641,0.00967329554259775,0.0103441597893834,0.0090024312958121,0.9880164265632628,0.9946268
2023-10-17,0.006891667378616,0.0069382293,0.0034959150366375862,1.52000002344721e-05,0.0069766300730407,0.9878230094909668,0.99448377
2023-10-18,-0.0016814582182721,-0.0016073444,-0.007125974399968899,-0.0127054397016763,-0.0015465090982615,0.9879148006439208,0.99454826
