date,num_constituents,total_market_cap,daily_return
2021-06-30,2,25972513298.17137,0.0
2021-07-01,2,45992927298.43246,0.8900383064682783
2021-07-02,2,41565882119.68246,-0.09406540368065032
2021-07-06,2,25743505807.411644,-0.36599672205021394
2021-07-07,2,21863068770.113556,-0.1484579920813954
2021-07-08,2,17142662416.946571,-0.20502577374760741
2021-07-09,2,16327701283.607536,-0.0424497640215713
2021-07-12,2,14340333039.465073,-0.11724308457876784
2021-07-13,2,11271634962.038635,-0.2043500143190085
2021-07-14,2,10127887440.03746,-0.10010923763081404
2021-07-15,2,9930863154.892464,-0.018315907358752007
2021-07-16,2,9702576238.106857,-0.016614610647206436
2021-07-19,2,8411233728.842743,-0.12012144717128717
2021-07-20,2,8775708500.142464,0.04647826936580918
2021-07-21,2,9302931758.367264,0.06067147891043864
2021-07-22,2,8914021878.708832,-0.035231955830880526
2021-07-23,2,8140492905.971771,-0.08189383243104355
2021-07-26,2,7659827005.649273,-0.050352392184593184
2021-07-27,2,7074255535.971771,-0.07639645532359438
2021-07-28,2,7844965976.278229,0.11851982973818606
2021-07-29,2,7810596476.558384,-0.0040866534371690145
2021-07-30,2,8008152243.514114,0.02883218141976604
2021-08-02,2,7973930504.803429,-0.0032889806241144445
2021-08-03,2,7742785306.090889,-0.028987600741929284
2021-08-04,2,7541981070.234032,-0.025500498506338717
2021-08-05,2,7570714264.558384,0.004329429030413815
2021-08-06,2,7336239419.809559,-0.03088670711600057
2021-08-09,2,7498537494.553429,0.022298895881801558
2021-08-10,2,7234676950.553429,-0.0346740102913118
2021-08-11,2,7233809233.772099,0.0009984423001147096
2021-08-12,2,7210698896.291168,-0.0015479905569988073
2021-08-13,2,6379231995.053429,-0.115148621069665
2021-08-16,2,6386126487.452702,0.00672122655407114
2021-08-17,2,6480242954.757984,0.01595760972301738
2021-08-18,2,6320756498.302254,-0.023841461509800908
2021-08-19,2,6178279618.4545555,-0.01909485529715881
2021-08-20,2,5986447975.944717,-0.030780220016552305
2021-08-23,2,6314870841.778229,0.057216611583489105
2021-08-24,2,6527419165.551575,0.03377285432314676
2021-08-25,2,6838892776.46867,0.048090485446734416
2021-08-26,2,6572348936.682457,-0.03600607508745539
2021-08-27,2,6594087085.691616,0.0033095965092431612
2021-08-30,2,6457684126.828629,-0.020623421563320095
2021-08-31,2,6564237038.46867,0.01714414921647232
2021-09-01,2,6624643152.896172,0.009250761980185465
2021-09-02,2,6586480038.901127,-0.005759951170060392
2021-09-03,2,6478783326.96867,-0.016302924729069267
2021-09-07,2,6446081917.471771,-0.004873542048576092
2021-09-08,2,6252938135.9545555,-0.029962972351554137
2021-09-09,2,6330939475.815689,0.012672196266992154
2021-09-10,2,6152384502.573673,-0.02802906911747042
2021-09-13,2,5843581011.117943,-0.05014662897105068
2021-09-14,2,5571447334.198086,-0.046503232070576606
2021-09-15,2,5618865684.605682,0.010399501437363862
2021-09-16,2,5692703523.185486,0.013141586959772038
2021-09-17,2,5428567275.407257,-0.045676650807546106
2021-09-20,2,5113447728.863327,-0.05755231702032999
2021-09-21,2,4977905655.0,-0.025699932185094417
2021-09-22,2,5059384319.545784,0.016446808125621014
2021-09-23,2,5122588388.698086,0.01286744473350552
2021-09-24,2,4960458380.441956,-0.031207332894536463
2021-09-27,2,4922644901.727278,-0.007045726445061233
2021-09-28,2,4699638115.136673,-0.045286572084940024
2021-09-29,2,4929633061.507984,0.0494041729341437
2021-09-30,2,5032661800.46867,0.021234194731389683
2021-10-01,2,4890299579.559559,-0.028231835564472216
2021-10-04,2,4670756643.956694,-0.04435989935280993
2021-10-05,2,4662631515.665241,-0.0016805932156607655
2021-10-06,2,4701447242.092743,0.008593256631645063
2021-10-07,2,4890945413.963163,0.04038377535654501
2021-10-08,2,4906549563.915241,0.003272858572252825
2021-10-11,2,4909367906.479416,0.00058620406588269
2021-10-12,2,4890117957.014114,-0.0039147161588106525
2021-10-13,2,4965106101.6879635,0.015589573185191863
2021-10-14,2,5076952705.0912285,0.022694236685319048
2021-10-15,2,5064159929.808044,-0.0020935448724668897
2021-10-18,2,4888395423.722416,-0.03467236949476482
2021-10-19,2,5084405022.977278,0.040110828974622495
2021-10-20,2,5219153501.427841,0.026807501724482076
2021-10-21,2,5280884712.713163,0.011869929068699209
2021-10-22,2,4998951311.477278,-0.05285179895500283
2021-10-25,2,5028976203.216816,0.0061228916622585935
2021-10-26,2,4888443224.875927,-0.027805964616985736
2021-10-27,2,5080665142.23127,0.04902464941135398
2021-10-28,2,4978618589.124073,-0.02008247278127139
2021-10-29,2,5085494349.909111,0.021873522940664636
2021-11-01,2,4986400534.183971,-0.01780212430896448
2021-11-02,2,4558634146.9087715,-0.08574958222234526
2021-11-03,2,4628994768.309559,0.01549660623389325
2021-11-04,2,4443337166.214678,-0.03931532360059567
2021-11-05,2,4393208354.152641,-0.01066386580664242
2021-11-08,2,4376221967.739878,-0.002884825870676332
2021-11-09,2,4247711773.3160286,-0.029318937302686157
2021-11-10,2,4182678135.615465,-0.014979860404180041
2021-11-11,2,4278227716.801914,0.024633384843603577
2021-11-12,2,4737142028.536837,0.11309909747246043
2021-11-15,2,4646213518.574636,-0.019192540535038768
2021-11-16,2,4532725664.836613,-0.024278734289865347
2021-11-17,2,4705751916.220808,0.041181734343765694
2021-11-18,2,4540427172.592743,-0.028228881236107586
2021-11-19,2,4389785230.601351,-0.03232908327689256
2021-11-22,2,4192653118.2994366,-0.04468026217014502
2021-11-23,2,4104717469.4379635,-0.02088617919358273
2021-11-24,2,4164121336.1526413,0.014480814507537918
2021-11-26,2,4032534111.270584,-0.03148821998089721
2021-11-29,2,4019431960.5393143,-0.003152156009621135
2021-11-30,2,3937119250.882057,-0.020051530073599676
2021-12-01,2,3753768741.632057,-0.046566680849091435
2021-12-02,2,3616208888.5126,-0.03651480073491017
2021-12-03,2,3350882074.8080444,-0.07301632084353314
2021-12-06,2,3308595719.3639507,-0.010146485807625921
2021-12-07,2,3502714392.859335,0.059672485261614304
2021-12-08,2,3689575980.8246365,0.0559842682378533
2021-12-09,2,3712121388.8098984,0.0074431230394458
2021-12-10,2,3657862883.25,-0.014616061405344417
2021-12-13,2,3444985258.2828445,-0.05803531504234061
2021-12-14,2,3364993115.1673794,-0.022361607661447767
2021-12-15,2,3412935945.371935,0.014625112584505603
2021-12-16,2,3320023084.204216,-0.02709068591513011
2021-12-17,2,3423899341.9732857,0.031437729498642944
2021-12-20,2,3443277044.3412285,0.010426404665915968
2021-12-21,2,3502680911.0559063,0.017281407496007095
2021-12-22,2,3525582922.216816,0.006607303042704617
2021-12-23,2,3755705947.470808,0.0660907705185911
2021-12-27,2,3733140341.5126,-0.006008340242465181
