date,market_return,commodity_return,rolling_vol,vix,spread_return,spread_mom_5,spread_mom_21,spread_mom_63,spread_vol_21,market_mom_21,commodity_mom_21,market_vol_21,commodity_vol_21,vol_ratio_21,corr_21,vix_chg_5,vix_z_21
2023-07-06,-0.008301159999999998,-0.0046291803196353894,0.006032339183238888,15.44,0.003671979680364609,-0.0010508503536049204,-0.0024674382657050944,-0.001976550633612917,0.007326343917672886,0.0013941199999999976,-0.0010733182657050937,0.006032339183238888,0.006567831632052894,1.0885898227467254,0.3262318577642099,0.14966492926284447,2.5635778446994313
2023-07-07,-0.00302558,0.008180010619371646,0.006107512084110469,14.83,0.011205590619371646,0.0023437908325174965,-0.0019002132163106716,-0.001818657930258196,0.007907588778449078,0.001164018095238093,-0.0007361951210725753,0.006107512084110469,0.0068601767182754365,1.1230520008497986,0.2605547895849398,0.09527326440177264,1.3956897719518941
2023-07-10,0.0032223799999999995,0.0015865427369054122,0.0060696739590246586,15.07,-0.0016358372630945874,0.0027793679930479473,-0.001628583752379054,-0.0016874780886657968,0.00780873798053726,0.0014269914285714262,-0.0002015923238076243,0.0060696739590246586,0.0065625985439822935,1.0810329443284201,0.23764632230265348,0.10890360559234735,1.5769127281581956
2023-07-11,0.0068445599999999995,0.0042731235479992686,0.006110170663493636,14.84,-0.002571436452000731,0.0022462005341829655,-0.002151604978124388,-0.001625165674414458,0.007462769808580178,0.0014750323809523788,-0.0006765725971720064,0.006110170663493636,0.00577865480269142,0.9455888439201069,0.21289597548098277,0.09358879882092852,1.1221109073783528
2023-07-12,0.007117739999999999,0.015666556335573137,0.006233282892433027,13.54,0.008548816335573138,0.0038438225840428247,-0.0015109872173372924,-0.0015868349345244431,0.0077851233982739135,0.00173228095238095,0.0002212937350436609,0.006233282892433027,0.006751721932827863,1.0829989670540756,0.28313170856966646,-0.04513399153737663,-0.7224925552138787
2023-07-13,0.0066602599999999994,0.004325035927970009,0.006148663566244617,13.61,-0.002335224072029991,0.0026423818335639046,-0.0010768162642574666,-0.0017710467861479927,0.007449979123033505,0.001647196190476188,0.0005703799262187245,0.006148663566244617,0.006766027748532201,1.100227301160147,0.337519675781738,-0.11852331606217614,-0.5515102253396731
2023-07-14,0.0001434400000000002,-0.002828413408811956,0.006067063468569505,13.34,-0.0029718534088119565,-0.000193106972072816,-0.0006393911226926382,-0.0017993882710689091,0.007024346947135448,0.0013601571428571405,0.0007207660201645053,0.006067063468569505,0.006647053993043343,1.0954160297552604,0.3924203855015254,-0.10047201618341206,-0.8664427514681203
2023-07-17,0.00320164,-0.0004642549700435933,0.006069029856072407,13.48,-0.0036658949700435935,-0.0005991185134626173,-0.0008952337512157674,-0.0016614509363094944,0.007032458844146207,0.0015211476190476166,0.0006259138678318524,0.006069029856072407,0.006649175997596497,1.0954107566612241,0.3914004825747413,-0.10550763105507632,-0.6224761022202956
2023-07-18,0.008034719999999999,0.011760898928458883,0.005737400610795397,13.3,0.0037261789284588846,0.0006604045626293058,-0.0005350699896964887,-0.0014810015409016206,0.00706784057399734,0.0013101152380952357,0.0007750452483987502,0.005737400610795397,0.006869134043645948,1.1970467922234904,0.3824873499419662,-0.10377358490566035,-0.807078839040098
2023-07-19,0.00239518,0.0010229848317193004,0.005641214066444441,13.76,-0.0013721951682806994,-0.0013237977381414616,-0.0008198609481395845,-0.001567094232864062,0.00697004133791735,0.0015826228571428548,0.0007627619090032735,0.005641214066444441,0.006868414778317535,1.2173261590987117,0.39251517542201564,0.01624815361890697,-0.14061112322584104
2023-07-20,-0.004546719999999999,-0.005276351824756392,0.005581005360540524,13.99,-0.0007296318247563931,-0.0010026792886867419,-0.0004594591924062188,-0.0015036265265357084,0.00675642804037917,0.0016309285714285692,0.0011714693790223535,0.005581005360540524,0.006175206166451173,1.106270196389279,0.342844258408622,0.02792064658339455,0.19439745209436274
