date,weight_market,weight_sector_Unknown,weight_sector_Healthcare,weight_sector_Financial Services,weight_sector_Technology,weight_sector_Consumer Cyclical,weight_sector_Industrials,weight_sector_Communication Services,weight_sector_Real Estate,weight_sector_Consumer Defensive,weight_sector_Energy,weight_sector_Basic Materials
2023-06-01,0.6195033,0.027583776,0.016045107,0.0033273043,0.0041041863,0.09765327,0.06526984,0.039791454,0.009379666,0.044131935,0.0021642232,0.0710459
2023-06-02,0.6195537,0.027579397,0.016045,0.0033263627,0.004102624,0.0976495,0.06526577,0.03978356,0.009376395,0.04412718,0.002163611,0.07102693
2023-06-05,0.6195181,0.027583849,0.01604793,0.003327336,0.0041038576,0.09765366,0.06527271,0.0397869,0.009378535,0.044131253,0.002164407,0.07103155
2023-06-06,0.6195218,0.027582902,0.016045371,0.0033269862,0.0041036275,0.0976515,0.06526924,0.03978784,0.009378635,0.04412992,0.0021640752,0.07103813
2023-06-07,0.61956084,0.027579661,0.016044661,0.0033261932,0.004102325,0.09764733,0.06526444,0.039783478,0.009376217,0.044127353,0.0021635224,0.07102406
2023-06-08,0.61957747,0.027577246,0.016041683,0.003325661,0.0041018073,0.09764518,0.06525992,0.039781764,0.009375521,0.044124354,0.0021629832,0.07102645
2023-06-09,0.61960715,0.027573222,0.016039087,0.0033248623,0.004100793,0.097642094,0.06525433,0.039778482,0.009373798,0.044120256,0.0021622959,0.07102359
2023-06-12,0.6196428,0.02756932,0.016033968,0.003323743,0.004099651,0.097636424,0.0652458,0.039775547,0.00937212,0.044115275,0.002161342,0.071024
2023-06-13,0.61974245,0.027558846,0.016031252,0.0033216027,0.0040962747,0.09762712,0.065232895,0.039763786,0.0093657775,0.04410595,0.0021597547,0.07099418
2023-06-14,0.61958724,0.027575122,0.01604091,0.0033254249,0.0041014673,0.0976449,0.06525841,0.039780352,0.009374846,0.0441221,0.0021627399,0.071026474
2023-06-15,0.6195003,0.027584245,0.01604556,0.0033274544,0.004104376,0.09765429,0.06527184,0.039790154,0.009379951,0.04413097,0.0021643385,0.07104656
2023-06-16,0.61952806,0.027580991,0.016045675,0.003326961,0.0041034305,0.09765276,0.065268874,0.039786596,0.009378015,0.044128787,0.0021639566,0.07103585
2023-06-20,0.6195533,0.027579254,0.016044661,0.003326432,0.004102532,0.09764888,0.065265045,0.03978533,0.009376599,0.044127658,0.002163591,0.07102668
2023-06-21,0.61950195,0.027583342,0.01604787,0.0033275394,0.0041041262,0.0976554,0.065273434,0.039790403,0.009379287,0.044131648,0.0021645012,0.0710405
2023-06-22,0.61953276,0.027580582,0.016046649,0.0033269292,0.0041031996,0.097652555,0.06526928,0.039786227,0.009377527,0.04412887,0.002163998,0.07103144
2023-06-23,0.6195498,0.027578244,0.016041892,0.0033260866,0.0041026548,0.09764887,0.06526258,0.0397849,0.009376976,0.044125315,0.0021632558,0.07103942
2023-06-26,0.61950797,0.0275833,0.016042313,0.0033268358,0.0041041155,0.09765175,0.06526713,0.03978992,0.009379705,0.044129577,0.0021638577,0.07105356
2023-06-27,0.6195029,0.02758173,0.01604917,0.00332794,0.00410425,0.09765865,0.06527691,0.039788313,0.009378828,0.044129245,0.002164672,0.07103748
2023-06-28,0.61952144,0.027581519,0.0160448,0.0033270034,0.0041037076,0.097653076,0.065269746,0.039786883,0.009378513,0.0441276,0.0021640048,0.071041726
2023-06-29,0.61952186,0.027582653,0.016043631,0.0033267913,0.0041036694,0.09765083,0.06526749,0.039788086,0.009378784,0.044129133,0.0021638856,0.07104308
2023-06-30,0.6195446,0.02757568,0.016039988,0.0033259145,0.0041026752,0.097650155,0.06525968,0.03978639,0.009377193,0.044123907,0.0021629294,0.071050905
2023-07-03,0.6196835,0.027566217,0.016028473,0.003321979,0.0040983544,0.097628675,0.065235294,0.039770078,0.009369996,0.044110518,0.002160202,0.07102667
2023-07-05,0.61954993,0.027578665,0.016041417,0.0033259636,0.004102697,0.097648084,0.065262154,0.039784998,0.009376874,0.04412584,0.0021632223,0.07104021
2023-07-06,0.6195862,0.027576223,0.016036434,0.0033248325,0.0041015525,0.097640984,0.065253735,0.039782166,0.00937539,0.044121884,0.0021623424,0.07103826
2023-07-07,0.61954224,0.027580274,0.016041579,0.0033262202,0.0041030296,0.09764843,0.06526397,0.039786067,0.009377479,0.04412678,0.0021634295,0.07104049
2023-07-10,0.61959046,0.027575668,0.016040575,0.003325328,0.004101416,0.09764372,0.065258235,0.039780334,0.009374613,0.044122458,0.0021627408,0.0710245
2023-07-11,0.61954427,0.027579682,0.016045036,0.0033266533,0.004102935,0.097650856,0.06526761,0.039784435,0.009377026,0.044126753,0.0021637564,0.07103103
2023-07-12,0.61957026,0.027578043,0.016041134,0.0033257175,0.0041020825,0.097645305,0.065260604,0.039782535,0.009375998,0.044124275,0.002163055,0.07103092
2023-07-13,0.61954117,0.027579129,0.016044075,0.0033265287,0.004103005,0.09765121,0.06526658,0.03978466,0.00937723,0.044126015,0.002163629,0.071036704
2023-07-14,0.6195132,0.027582685,0.016045328,0.003327194,0.004103939,0.097653456,0.065269925,0.039788574,0.009379105,0.044130083,0.0021641226,0.071042374
2023-07-17,0.6195017,0.02758267,0.016047394,0.0033277145,0.0041042264,0.09765644,0.06527327,0.039790325,0.009379409,0.044131126,0.0021644551,0.071041204
2023-07-18,0.61947215,0.02758607,0.016049296,0.003328262,0.0041051777,0.09765922,0.06527766,0.039792757,0.009381127,0.04413419,0.0021649895,0.071049064
2023-07-19,0.6194486,0.027589595,0.016050473,0.0033287955,0.0041060844,0.09766133,0.06528185,0.039794635,0.009382608,0.04413673,0.0021654773,0.071053796
2023-07-20,0.6195593,0.027578935,0.016043535,0.0033261594,0.0041024396,0.097648084,0.06526401,0.039783083,0.009376332,0.044125915,0.0021634116,0.07102882
2023-07-21,0.6195629,0.027579375,0.016042236,0.003325973,0.004102347,0.09764621,0.06526244,0.03978311,0.0093764225,0.044125743,0.0021632758,0.07102993
2023-07-24,0.6195547,0.027579108,0.016043235,0.0033261764,0.004102515,0.09764798,0.06526426,0.03978386,0.009376656,0.04412582,0.0021634297,0.071032375
2023-07-25,0.6196192,0.027573844,0.016038021,0.0033245278,0.0041005425,0.09763935,0.06525312,0.039776545,0.009373278,0.044119272,0.0021621594,0.07102015
2023-07-26,0.61961657,0.027573884,0.016037421,0.0033245818,0.0041006794,0.097639725,0.065253064,0.03977723,0.009373516,0.044119127,0.0021621473,0.07102198
2023-07-27,0.61960894,0.027574006,0.0160388,0.0033248183,0.004100797,0.097641036,0.06525435,0.03977848,0.009373798,0.04412048,0.0021623166,0.07102212
2023-07-28,0.61960846,0.027574424,0.016038666,0.0033247997,0.0041008214,0.0976406,0.06525343,0.039777927,0.009374099,0.04412094,0.0021622663,0.07102362
2023-07-31,0.6194636,0.027588613,0.016051773,0.00332867,0.004105548,0.09766028,0.06528214,0.0397924,0.009381512,0.04413601,0.0021654482,0.0710439
2023-08-01,0.6195398,0.02758091,0.016044809,0.0033266102,0.004103066,0.097650245,0.065267295,0.039784726,0.009377539,0.044127412,0.002163777,0.07103378
2023-08-02,0.61951524,0.027584564,0.016047481,0.0033274477,0.004103958,0.09765317,0.06527262,0.039787587,0.009379001,0.044131607,0.002164435,0.071032934
2023-08-03,0.6195592,0.027578777,0.016040262,0.0033258817,0.0041024378,0.09764605,0.06526041,0.03978441,0.009376903,0.04412502,0.0021630742,0.07103746
2023-08-04,0.61955476,0.02757899,0.01604088,0.0033259813,0.00410259,0.097647056,0.06526159,0.03978476,0.009376961,0.04412551,0.0021631813,0.07103769
2023-08-07,0.61952394,0.027582143,0.016043188,0.0033268074,0.004103585,0.09765062,0.06526684,0.03978849,0.009378708,0.044129122,0.0021638165,0.071042724
2023-08-08,0.61955,0.02757891,0.01604217,0.0033262048,0.004102699,0.097648576,0.06526311,0.039785426,0.009376996,0.044126432,0.0021633422,0.07103607
2023-08-09,0.61957115,0.027577076,0.016040098,0.003325624,0.004102016,0.09764532,0.06525872,0.03978338,0.009375997,0.044124193,0.0021628754,0.0710335
2023-08-10,0.61950296,0.027583353,0.01604708,0.0033275671,0.0041041723,0.09765508,0.065272436,0.039790764,0.00937941,0.044132017,0.0021644265,0.07104076
2023-08-11,0.61951256,0.027582753,0.016044818,0.003327149,0.004103938,0.097653024,0.06526943,0.039789397,0.0093791485,0.044130225,0.0021640926,0.071043484
2023-08-14,0.61957026,0.027577464,0.016041493,0.0033257806,0.0041021137,0.09764645,0.06526083,0.03978227,0.009375845,0.04412431,0.0021630519,0.07103013
2023-08-15,0.61960167,0.027575247,0.016040174,0.0033251531,0.0041010855,0.097642295,0.065256916,0.03977874,0.009374175,0.044121582,0.002162594,0.07102037
2023-08-16,0.61962605,0.027570723,0.016035365,0.0033241457,0.0041001495,0.09763851,0.06524865,0.039777488,0.009372975,0.04411695,0.0021616751,0.07102718
2023-08-17,0.6194538,0.027589094,0.016045572,0.003328344,0.0041059977,0.09765807,0.065276764,0.03979629,0.009382991,0.04413513,0.002164975,0.07106293
2023-08-18,0.6194465,0.027589295,0.016049791,0.0033288049,0.004106077,0.097661,0.06528142,0.039796893,0.009382635,0.04413722,0.0021654544,0.071054846
2023-08-21,0.6194923,0.027585074,0.01604757,0.0033277655,0.0041046417,0.0976563,0.06527462,0.039790854,0.009380041,0.044132736,0.0021646451,0.071043536
2023-08-22,0.6195284,0.027580962,0.016044697,0.0033267585,0.004103368,0.09765167,0.0652678,0.03978723,0.009377984,0.04412844,0.0021638589,0.07103885
2023-08-23,0.6195149,0.027581884,0.016047502,0.003327355,0.0041038087,0.09765501,0.06527215,0.03978827,0.009378432,0.04413019,0.0021643091,0.0710362
2023-08-24,0.6195283,0.027581159,0.016045619,0.0033268563,0.004103385,0.09765221,0.065268494,0.039786357,0.009377987,0.044128813,0.002163933,0.071036816
2023-08-25,0.61955214,0.027578788,0.016041951,0.00332608,0.004102604,0.097648025,0.06526214,0.03978487,0.009376984,0.044126153,0.002163261,0.07103708
2023-08-28,0.6194964,0.027584178,0.01604712,0.0033276621,0.004104379,0.097655475,0.06527225,0.039791442,0.00937996,0.04413318,0.0021644612,0.07104356
2023-08-29,0.6194646,0.027588062,0.016051333,0.0033285639,0.004105472,0.09766012,0.06528058,0.039792992,0.009381437,0.04413628,0.0021653348,0.071045235
2023-08-30,0.61953616,0.027580142,0.016044913,0.003326616,0.0041031083,0.09765132,0.06526679,0.039785355,0.009377561,0.044127762,0.0021637334,0.07103642
2023-08-31,0.619518,0.027582593,0.01604666,0.0033271401,0.004103755,0.09765351,0.06527078,0.039787263,0.009378542,0.04413011,0.0021641888,0.071037486
2023-09-01,0.6195055,0.027583856,0.016047074,0.003327473,0.0041041384,0.09765446,0.065272324,0.039789338,0.009379378,0.04413159,0.0021644065,0.07104041
2023-09-05,0.6195388,0.027581135,0.016046831,0.003326919,0.0041030925,0.09765151,0.06526948,0.03978492,0.009377336,0.04412872,0.0021640211,0.07102725
2023-09-06,0.619565,0.027578408,0.016041663,0.0033258793,0.004102161,0.097645715,0.06526054,0.039783772,0.009376428,0.04412562,0.0021631222,0.07103165
2023-09-07,0.6195859,0.027576515,0.016039712,0.003325332,0.004101538,0.09764299,0.06525724,0.039781433,0.009375237,0.044123035,0.0021627052,0.07102837
2023-09-08,0.61964,0.027572457,0.016033234,0.0033236707,0.004099806,0.09763332,0.065245606,0.03977659,0.009372734,0.044117305,0.0021614518,0.0710238
2023-09-11,0.6195651,0.027578117,0.01604032,0.0033257722,0.004102232,0.09764548,0.065259986,0.039784122,0.009376384,0.044124987,0.0021630113,0.071034536
2023-09-12,0.61953783,0.027579242,0.016043128,0.0033265234,0.0041030627,0.0976508,0.06526494,0.039786953,0.009377559,0.04412742,0.002163541,0.071039
2023-09-13,0.61955005,0.027582536,0.016040606,0.003325834,0.0041027935,0.097644225,0.06526047,0.039786004,0.009377659,0.04412926,0.0021632619,0.0710373
2023-09-14,0.61962104,0.027573394,0.016034424,0.0033239732,0.0041003926,0.09763652,0.06524702,0.03977931,0.009373502,0.044120364,0.002161664,0.07102841
2023-09-15,0.6196915,0.027567688,0.01603983,0.003323359,0.004098114,0.09763372,0.065244325,0.03976663,0.00936879,0.044117324,0.00216125,0.07098746
2023-09-18,0.61959106,0.0275768,0.016041622,0.0033253343,0.0041012987,0.09764263,0.06525716,0.039779715,0.009375021,0.044124227,0.0021627552,0.07102238
2023-09-19,0.61958915,0.027576819,0.016039236,0.0033250973,0.004101417,0.097641684,0.06525569,0.039780654,0.009375273,0.044123154,0.0021625783,0.07102923
2023-09-20,0.61970127,0.027564533,0.016027423,0.0033218127,0.0040982063,0.09762965,0.065236665,0.039763026,0.009369005,0.044104576,0.0021599953,0.0710238
2023-09-21,0.61970735,0.027565928,0.016026963,0.0033216157,0.004097773,0.097624905,0.065233335,0.039766632,0.00936903,0.044108354,0.002159929,0.07101816
2023-09-22,0.6196696,0.027567502,0.016032182,0.003322958,0.0040988056,0.097632386,0.06524143,0.0397721,0.0093705235,0.0441132,0.0021608274,0.07101855
2023-09-25,0.61968744,0.02756633,0.016036209,0.0033230504,0.0040980913,0.09763236,0.06524381,0.039769914,0.009368814,0.044113696,0.0021610546,0.07099925
2023-09-26,0.61952865,0.0275832,0.01604537,0.0033268137,0.004103442,0.097650066,0.06526877,0.03978643,0.009378265,0.0441299,0.0021640083,0.071035035
2023-09-27,0.6196216,0.027573423,0.016037548,0.0033243755,0.004100349,0.09763828,0.065251514,0.039777115,0.009373184,0.044119556,0.0021620267,0.07102096
2023-09-28,0.61955315,0.027578793,0.016045088,0.0033264533,0.004102479,0.09764933,0.06526565,0.039784644,0.00937649,0.044127103,0.0021635976,0.07102727
2023-09-29,0.61962503,0.027570743,0.016040597,0.0033246952,0.0041001,0.097641796,0.06525402,0.039776124,0.009372312,0.044118565,0.0021621934,0.07101384
2023-10-02,0.6196467,0.027568601,0.0160357,0.0033237212,0.004099413,0.09763691,0.06524657,0.039774537,0.009371571,0.04411505,0.0021614092,0.071019694
2023-10-03,0.6195825,0.027575525,0.016038753,0.003325266,0.004101592,0.09764366,0.065255985,0.03978259,0.0093754,0.044122465,0.0021625625,0.071033716
2023-10-04,0.6196078,0.027573448,0.016036678,0.0033245555,0.0041007604,0.097639866,0.06525152,0.03978027,0.009373977,0.044120178,0.0021620672,0.071028896
2023-10-05,0.6195374,0.02757862,0.0160427,0.0033264465,0.0041030287,0.09765087,0.06526421,0.039787028,0.009377575,0.044126723,0.002163453,0.071042016
2023-10-06,0.6195496,0.027578136,0.016042013,0.0033262216,0.0041026417,0.097648785,0.06526282,0.03978628,0.009376927,0.044126026,0.0021633108,0.071037345
2023-10-09,0.6195405,0.027579764,0.016045308,0.003326725,0.004102973,0.0976512,0.06526743,0.039785966,0.009377126,0.044128038,0.0021637855,0.07103124
2023-10-10,0.6195558,0.027579036,0.01604391,0.0033262456,0.0041024853,0.09764829,0.06526443,0.039784167,0.009376498,0.044126444,0.002163482,0.07102923
2023-10-11,0.619542,0.027580066,0.016044589,0.0033265664,0.0041029733,0.09765048,0.06526628,0.039784946,0.009377349,0.044127494,0.0021636793,0.07103362
2023-10-12,0.61955917,0.027578365,0.01604181,0.003325953,0.004102369,0.097647004,0.06526156,0.03978408,0.0093765855,0.044125468,0.0021631864,0.0710344
2023-10-13,0.61955386,0.027578926,0.016038448,0.003325653,0.0041025626,0.097645074,0.0652586,0.03978581,0.00937735,0.044124816,0.0021629203,0.07104604
2023-10-16,0.6195135,0.027582744,0.016044445,0.0033270654,0.004103933,0.097652614,0.06526941,0.039789338,0.009379011,0.044129875,0.002164067,0.071044035
2023-10-17,0.6195809,0.02757485,0.01604061,0.0033254954,0.0041016797,0.09764622,0.06525874,0.039781574,0.009374987,0.04412225,0.0021627632,0.071029946
2023-10-18,0.61950654,0.02758282,0.016046321,0.0033274372,0.004104155,0.09765523,0.06527177,0.039789353,0.009379236,0.044130724,0.0021642921,0.07104208
2023-10-19,0.6195758,0.027576245,0.016039498,0.0033254363,0.004101884,0.09764517,0.06525794,0.03978222,0.009375661,0.044122778,0.0021627308,0.07103465
2023-10-20,0.61954814,0.02757963,0.016040206,0.003325992,0.004102781,0.09764682,0.065261155,0.039786305,0.009377451,0.04412617,0.0021631892,0.07104214
2023-10-23,0.61957127,0.027577195,0.01603759,0.003325385,0.004102073,0.097643755,0.065256834,0.039783947,0.009376228,0.04412322,0.0021626656,0.07103982
2023-10-24,0.6195724,0.027576916,0.016037893,0.0033254116,0.004102044,0.09764408,0.06525645,0.039783806,0.009376173,0.044123664,0.0021626446,0.07103859
2023-10-25,0.6194846,0.027584923,0.016047504,0.0033279953,0.0041049235,0.09765795,0.065275155,0.039791822,0.009380496,0.04413315,0.0021646924,0.07104675
2023-10-26,0.6195073,0.02758146,0.016041873,0.003326891,0.004104052,0.097652964,0.065266125,0.03979094,0.009379681,0.04412897,0.0021637438,0.07105598
2023-10-27,0.61950165,0.027583847,0.016043575,0.0033271858,0.0041043125,0.09765291,0.065268986,0.039791103,0.009380012,0.044130966,0.0021640945,0.071051314
2023-10-30,0.6194515,0.027589003,0.016047537,0.003328481,0.004105969,0.09765917,0.065278195,0.039796304,0.009382733,0.04413636,0.0021651457,0.07105958
2023-10-31,0.6195015,0.027583089,0.01604566,0.0033274386,0.0041043465,0.09765547,0.06527182,0.03979009,0.009379527,0.04413076,0.0021642994,0.07104608
2023-11-01,0.61960477,0.027572215,0.016037652,0.0033247862,0.004100887,0.097642586,0.065252915,0.03977947,0.0093738865,0.04411949,0.0021621431,0.07102921
2023-11-02,0.61952007,0.027581865,0.016043728,0.0033268468,0.0041037495,0.09765214,0.065267764,0.03978788,0.009378721,0.044128783,0.002163868,0.07104455
2023-11-03,0.6195124,0.02758251,0.016048264,0.0033274845,0.0041040056,0.09765607,0.06527352,0.039787006,0.009378573,0.044130404,0.0021644158,0.0710354
2023-11-06,0.6195268,0.027581092,0.016048064,0.0033271685,0.004103455,0.09765438,0.06527174,0.039785355,0.009377732,0.044128906,0.0021642104,0.07103113
2023-11-07,0.61953866,0.027580379,0.01604381,0.0033264947,0.0041030743,0.09765018,0.06526596,0.03978521,0.0093776565,0.044127025,0.002163643,0.07103801
2023-11-08,0.61955434,0.027578492,0.016041793,0.0033260412,0.0041025872,0.09764809,0.06526204,0.03978383,0.009376879,0.044125207,0.0021632172,0.0710374
2023-11-09,0.61951435,0.027582375,0.01604358,0.003326854,0.0041037467,0.097651266,0.06526683,0.039790567,0.009379144,0.04413035,0.0021638924,0.07104716
2023-11-10,0.61952746,0.027581189,0.016041424,0.0033264281,0.0041033756,0.09764908,0.065263875,0.039789498,0.0093784705,0.044128627,0.002163541,0.071046986
2023-11-13,0.6194498,0.027588787,0.016052222,0.0033290037,0.004105946,0.09766252,0.06528305,0.03979604,0.009382032,0.044138256,0.0021656218,0.0710466
2023-11-14,0.619487,0.02758537,0.016048979,0.0033279953,0.0041047474,0.09765748,0.065276295,0.03979151,0.009380179,0.044133626,0.002164837,0.07104201
2023-11-15,0.6195592,0.027578328,0.016046066,0.0033264193,0.004102389,0.09765008,0.06526643,0.039782673,0.009375884,0.0441265,0.0021636395,0.071022265
2023-11-16,0.61953247,0.027580366,0.016046608,0.0033269231,0.0041032326,0.09765295,0.065269105,0.039785467,0.00937762,0.04412832,0.0021639639,0.07103307
2023-11-17,0.61956775,0.027577195,0.016042532,0.0033258419,0.004102079,0.09764719,0.06526104,0.039782204,0.00937595,0.04412454,0.002163101,0.07103057
2023-11-20,0.6196673,0.02756778,0.016038869,0.003323719,0.0040987865,0.09763665,0.065248296,0.03977081,0.009369886,0.04411519,0.0021615345,0.07100128
2023-11-21,0.61968076,0.027566684,0.016038487,0.00332336,0.0040983167,0.09763499,0.06524623,0.039768767,0.009369165,0.044113886,0.002161297,0.07099808
2023-11-22,0.6195831,0.027577305,0.016042471,0.0033254563,0.0041015903,0.09764427,0.06525993,0.039780013,0.009375154,0.044123508,0.0021629748,0.07102437
2023-11-24,0.6195533,0.02757961,0.016044095,0.0033262514,0.0041025607,0.0976482,0.065264285,0.039783612,0.009376823,0.04412664,0.0021634856,0.071031086
2023-11-27,0.61942416,0.02759221,0.016057257,0.0033298484,0.0041067568,0.09766681,0.06529069,0.03979594,0.009383321,0.04414107,0.0021664205,0.07104558
2023-11-28,0.6196208,0.02757245,0.016038384,0.003324365,0.0041002617,0.097639434,0.06525165,0.039776705,0.00937302,0.044118933,0.002162027,0.07102196
2023-11-29,0.61948586,0.027585892,0.016047982,0.0033277925,0.004104779,0.09765637,0.06527493,0.0397909,0.009380493,0.044133183,0.0021647052,0.07104703
2023-11-30,0.6194182,0.027592575,0.016054112,0.0033296957,0.004107019,0.09766571,0.06528825,0.03979775,0.00938409,0.044140592,0.0021662014,0.071055815
2023-12-01,0.61954993,0.027577015,0.016044647,0.003326471,0.004102607,0.0976517,0.06526609,0.039783772,0.009376441,0.04412464,0.0021635245,0.071033135
2023-12-04,0.61958563,0.027574368,0.016043233,0.0033257331,0.004101523,0.09764774,0.0652612,0.039779387,0.009374478,0.04412189,0.0021629673,0.071021855
2023-12-05,0.61959463,0.027574861,0.016040854,0.0033253676,0.0041012634,0.097644135,0.06525821,0.039779615,0.009374443,0.044121355,0.002162712,0.07102263
2023-12-06,0.619589,0.027575562,0.016039424,0.0033252502,0.0041014277,0.09764324,0.06525669,0.039780635,0.009375074,0.044121817,0.0021626037,0.07102928
2023-12-07,0.6195961,0.02757417,0.016037956,0.0033249143,0.0041010994,0.09764179,0.065254025,0.039780833,0.009374628,0.04412083,0.0021623233,0.07103125
2023-12-08,0.6194517,0.027587652,0.016049325,0.0033286486,0.0041059586,0.097661935,0.065280065,0.03979512,0.009382324,0.044135466,0.0021652444,0.07105663
2023-12-11,0.6194525,0.027589247,0.016050512,0.0033287562,0.004105987,0.097661264,0.06528113,0.03979423,0.009382399,0.044136897,0.0021654093,0.07105174
2023-12-12,0.61955607,0.027578864,0.016040972,0.0033257299,0.004102489,0.09764655,0.06526067,0.0397841,0.0093767755,0.04412537,0.0021631054,0.07103939
2023-12-13,0.6195368,0.02758004,0.016042352,0.0033263625,0.004103201,0.0976502,0.06526474,0.039785817,0.009377745,0.044126622,0.0021635036,0.07104251
2023-12-14,0.6195751,0.027575754,0.016043546,0.0033258433,0.0041018757,0.097648345,0.065262355,0.039780986,0.00937498,0.044123568,0.0021631306,0.07102454
2023-12-15,0.6194968,0.027583344,0.016049648,0.0033279692,0.004104427,0.09765831,0.06527606,0.039789166,0.009379483,0.044131704,0.0021647292,0.07103832
2023-12-18,0.61976343,0.027557297,0.016028367,0.0033208393,0.0040955343,0.09762257,0.06522752,0.03976191,0.009364907,0.044103377,0.002159212,0.07099509
2023-12-19,0.61955917,0.02757899,0.01604272,0.0033260924,0.0041024233,0.097647205,0.06526347,0.039783787,0.00937646,0.044125486,0.0021633578,0.07103084
2023-12-20,0.61949724,0.027583808,0.016049594,0.0033280158,0.004104416,0.09765771,0.06527653,0.039790038,0.009379467,0.044132207,0.0021647841,0.07103617
2023-12-21,0.61958057,0.027576465,0.016038796,0.003325297,0.004101685,0.0976433,0.06525635,0.039782442,0.009375706,0.044122856,0.002162631,0.07103397
2023-12-22,0.6195484,0.027578076,0.016045334,0.0033266244,0.0041026967,0.09765162,0.06526639,0.039784603,0.009376637,0.044126805,0.0021636295,0.071029164
2023-12-26,0.61950564,0.02758334,0.016050864,0.0033279418,0.0041041393,0.097657636,0.06527699,0.03978788,0.009378847,0.044131566,0.002164802,0.07103036
2023-12-27,0.6196108,0.02756992,0.016048575,0.0033262204,0.0041005905,0.09765067,0.06526693,0.039774545,0.009372065,0.044117834,0.0021632963,0.070998564
2023-12-28,0.61964065,0.027569132,0.016040133,0.0033245208,0.0040996345,0.09764077,0.06525352,0.03977302,0.009371632,0.044114966,0.0021620302,0.071009986
2023-12-29,0.61958486,0.02757653,0.016041419,0.003325542,0.0041015493,0.09764425,0.0652595,0.039779965,0.009375307,0.04412218,0.0021628905,0.07102596
2024-01-02,0.61957264,0.027577197,0.01604151,0.0033258316,0.0041019456,0.097645804,0.06526059,0.039782565,0.009375917,0.044123836,0.0021630416,0.07102907
2024-01-03,0.61959344,0.027574124,0.016038766,0.0033250772,0.0041011814,0.09764294,0.0652556,0.03978117,0.009374609,0.044120785,0.002162452,0.07102988
2024-01-04,0.61955154,0.027579466,0.01604082,0.0033260784,0.0041026548,0.09764672,0.06526184,0.039786037,0.00937723,0.044126093,0.0021632463,0.0710383
2024-01-05,0.6195163,0.027582474,0.016045667,0.0033272232,0.004103799,0.09765312,0.06527025,0.039788987,0.00937879,0.044130273,0.002164151,0.07103893
2024-01-08,0.6195571,0.027579108,0.016043335,0.003326273,0.0041025113,0.09764815,0.06526428,0.039784297,0.009376504,0.044126403,0.0021634516,0.07102854
2024-01-09,0.619608,0.027573608,0.016040541,0.0033250048,0.0041008224,0.097642854,0.06525588,0.03977771,0.009373569,0.0441208,0.0021624535,0.07101878
2024-01-10,0.61950034,0.027584553,0.01604726,0.0033276165,0.0041043465,0.09765503,0.0652733,0.03978993,0.009379755,0.04413201,0.002164509,0.071041375
2024-01-11,0.6195393,0.02758021,0.01604354,0.0033264966,0.004103032,0.097649895,0.06526547,0.03978623,0.009377595,0.044127483,0.0021636183,0.071037166
2024-01-12,0.6195714,0.02757728,0.016041078,0.0033256982,0.0041020215,0.09764584,0.065260105,0.039782826,0.009375826,0.04412421,0.0021629918,0.07103079
2024-01-16,0.61952615,0.02758211,0.016046276,0.0033271078,0.0041034883,0.09765228,0.06526999,0.039787464,0.009378156,0.044129994,0.0021641173,0.071032844
2024-01-17,0.61952,0.027581187,0.0160463,0.003327297,0.004103647,0.0976543,0.0652705,0.039788228,0.0093784295,0.044129547,0.002164126,0.07103643
2024-01-18,0.61955094,0.027579222,0.016043521,0.003326359,0.0041026664,0.097649,0.065264545,0.039784484,0.00937693,0.044126477,0.0021634835,0.071032375
2024-01-19,0.6195262,0.027581744,0.016047489,0.0033272242,0.004103434,0.09765311,0.06527081,0.039787106,0.009378005,0.044130243,0.0021642,0.07103035
2024-01-22,0.61951745,0.027582709,0.016047837,0.0033273594,0.0041037165,0.09765394,0.06527202,0.039787613,0.009378561,0.044130754,0.0021643324,0.07103373
2024-01-23,0.61950547,0.027583128,0.01605055,0.0033277296,0.0041041183,0.09765762,0.06527647,0.039787527,0.009378701,0.04413114,0.002164724,0.0710328
2024-01-24,0.6195187,0.027583145,0.016047988,0.003327309,0.0041036718,0.09765327,0.06527221,0.03978748,0.009378535,0.044130646,0.002164373,0.07103267
2024-01-25,0.6195671,0.027578507,0.016042048,0.0033258842,0.0041021514,0.09764592,0.06526149,0.039782826,0.009376218,0.04412504,0.0021631748,0.07102962
2024-01-26,0.6195652,0.02757854,0.01604376,0.0033260707,0.004102164,0.09764705,0.065263465,0.039783027,0.009375983,0.044125896,0.0021633706,0.07102548
2024-01-29,0.6196985,0.02756771,0.016027013,0.0033216523,0.0040979576,0.097624004,0.06523369,0.03976878,0.009369732,0.04410987,0.0021600795,0.07102104
2024-01-30,0.6197395,0.027557302,0.016033899,0.0033221934,0.004096423,0.09763104,0.06523913,0.039761934,0.00936533,0.044103164,0.0021601664,0.070989996
2024-01-31,0.619547,0.027576482,0.016049493,0.0033274484,0.004102613,0.09765548,0.06527229,0.039784703,0.009376146,0.044126075,0.0021641303,0.07101812
2024-02-01,0.6195573,0.027577834,0.016043002,0.0033263378,0.0041023646,0.097648375,0.065263614,0.0397844,0.009376736,0.044124767,0.0021633646,0.07103182
2024-02-02,0.6195666,0.02757658,0.016041052,0.0033258088,0.0041020974,0.09764688,0.065260254,0.039783243,0.00937617,0.044123378,0.0021629897,0.07103498
2024-02-05,0.6195884,0.027575333,0.016039468,0.003325217,0.004101451,0.09764359,0.06525691,0.039780475,0.0093749575,0.04412151,0.0021626016,0.07103006
