date,weight_market,weight_ipo,realized_market,realized_ipo,gross_ret,cost,net_ret,turnover,was_model_updated
2021-10-20,0.6729187369346619,0.32708123326301575,0.004018180072307587,0.0054520838893949986,0.004487182981429985,1.163870096206665e-06,0.004486019111333778,0.00232774019241333,0
2021-10-21,0.6720250248908997,0.32797497510910034,0.0021031000651419163,0.015839900821447372,0.006608426951269869,8.937269449234009e-07,0.006607533224324945,0.0017874538898468018,0
2021-10-22,0.6709141731262207,0.3290857970714569,-0.0004551399906631559,-0.008489019237458706,-0.0030989755326064766,1.1108368635177612e-06,-0.0031000863694699943,0.0022216737270355225,0
2021-10-25,0.6820470690727234,0.3179529309272766,0.004806439857929945,0.011651336215436459,0.006982794716692581,1.1132881045341492e-05,0.006971661835647239,0.022265762090682983,1
2021-10-26,0.6816657185554504,0.3183343708515167,0.0007128000142984092,0.0029214664828032255,0.0014158945287000187,3.8139522075653074e-07,0.0014155131334792621,0.0007627904415130615,0
2021-10-27,0.6823201775550842,0.31767985224723816,-0.00490141985937953,-0.015999948605895042,-0.008427198977807998,6.544888019561768e-07,-0.008427853466609955,0.0013089776039123535,0
2021-10-28,0.6836802363395691,0.3163197934627533,0.009088659659028053,0.013537822291254997,0.010496018134799445,1.3600587844848634e-06,0.01049465807601496,0.0027201175689697266,0
2021-10-29,0.683810830116272,0.3161891996860504,0.0021323200780898333,0.007767146453261375,0.003913991383573262,1.3059377670288085e-07,0.003913860789796559,0.0002611875534057617,0
2021-11-01,0.6951046586036682,0.3048953115940094,0.0018625600496307015,0.02356959506869316,0.008480933200041209,1.1293858289718628e-05,0.008469639341751491,0.022587716579437256,1
2021-11-02,0.6952059268951416,0.3047940731048584,0.004037059843540192,0.008064904250204563,0.005264722946080047,1.0125339031219482e-07,0.005264621692689735,0.00020250678062438965,0
2021-11-03,0.6948122382164001,0.30518773198127747,0.005500379949808121,0.005830012261867523,0.005600979523589178,3.9367377758026124e-07,0.005600585849811598,0.0007873475551605225,0
2021-11-04,0.6934834122657776,0.3065165579319,0.003760080086067319,0.006575409322977066,0.004623025001150818,1.3288259506225586e-06,0.004621696175200196,0.002657651901245117,0
2021-11-05,0.6932674646377563,0.3067324757575989,0.0038166800513863564,-0.0024265749379992485,0.0019016707642142694,2.1593272686004638e-07,0.0019014548314874094,0.0004318654537200928,0
2021-11-08,0.7059655785560608,0.2940344214439392,0.0012057200074195862,0.011470521800220013,0.0042239250638023695,1.2698084115982056e-05,0.004211226979686388,0.02539616823196411,1
2021-11-09,0.7072581052780151,0.29274189472198486,-0.0032240001019090414,0.004679935052990913,-0.0009101871489039237,1.2925267219543456e-06,-0.000911479675625878,0.0025850534439086914,0
2021-11-10,0.7084299921989441,0.2915700078010559,-0.007691840175539255,-0.026174884289503098,-0.013080941492034953,1.1718869209289552e-06,-0.013082113378955882,0.00234377384185791,0
2021-11-11,0.7098889946937561,0.2901109457015991,-0.000536940002348274,0.03533055633306503,0.00986861331147124,1.4590322971343994e-06,0.009867154279174105,0.002918064594268799,0
2021-11-12,0.7095991373062134,0.2904008626937866,0.007099879905581474,0.009161955676972866,0.00769870848853349,2.898871898651123e-07,0.0076984186013436245,0.0005797743797302246,0
2021-11-15,0.7180983424186707,0.28190159797668457,0.00026045998674817383,0.01583419181406498,0.004650719859804508,8.499234914779663e-06,0.004642220624889728,0.016998469829559326,1
2021-11-16,0.7176877856254578,0.2823122441768646,0.0035893600434064865,0.04130373150110245,0.014236588994319788,4.1060149669647216e-07,0.01423617839282309,0.0008212029933929443,0
2021-11-17,0.7173556685447693,0.28264427185058594,-0.003026240039616823,-0.0280904620885849,-0.010110498649770844,3.32072377204895e-07,-0.01011083072214805,0.00066414475440979,0
2021-11-18,0.7179791331291199,0.2820208668708801,0.0025347000919282436,-0.026808355003595352,-0.005740653742751317,6.234347820281983e-07,-0.005741277177533345,0.0012468695640563965,0
2021-11-19,0.7187408208847046,0.2812592387199402,-0.00283812009729445,-0.0003042509488295764,-0.0021254461587464166,7.616579532623292e-07,-0.002126207816699679,0.0015233159065246582,0
2021-11-22,0.7299644351005554,0.2700355350971222,-0.0021615999285131693,-0.04935562238097191,-0.014905662970427766,1.1223658919334412e-05,-0.014916886629347101,0.022447317838668823,1
2021-11-23,0.7314399480819702,0.26856014132499695,0.0020069400779902935,-0.021902622655034065,-0.004414215289175183,1.4754533767700196e-06,-0.004415690742551953,0.002950906753540039,0
2021-11-24,0.7322903275489807,0.26770976185798645,0.0021944399923086166,0.01896609738469124,0.006684376594985331,8.50379467010498e-07,0.00668352621551832,0.001700758934020996,0
2021-11-26,0.7320466041564941,0.2679533362388611,-0.022818339988589287,-0.00998604018241167,-0.019379881083827655,2.43648886680603e-07,-0.019380124732714336,0.00048729777336120605,0
2021-11-29,0.7451150417327881,0.2548849880695343,0.011177999898791313,0.019246308133006096,0.01323449087994083,1.3068392872810364e-05,0.01322142248706802,0.026136785745620728,1
2021-11-30,0.7443110346794128,0.25568893551826477,-0.019179539754986763,-0.01638423092663288,-0.018464809644625324,8.039772510528565e-07,-0.018465613621876376,0.0016079545021057129,0
2021-12-01,0.7465173006057739,0.25348272919654846,-0.011424879543483257,-0.04577373340725899,-0.02013172110613448,2.206236124038696e-06,-0.02013392734225852,0.004412472248077393,0
2021-12-02,0.7488337159156799,0.25116628408432007,0.015810640528798103,0.008215301670134068,0.013902947491306217,2.3164302110671998e-06,0.01390063106109515,0.004632860422134399,0
2021-12-03,0.748470664024353,0.251529335975647,-0.007326880004256964,-0.03720727190375328,-0.014842675137429373,3.630518913269043e-07,-0.014843038189320699,0.0007261037826538086,0
2021-12-06,0.7572287917137146,0.2427711933851242,0.01313197985291481,0.021668335422873497,0.015204360886111684,8.75813513994217e-06,0.015195602750971742,0.01751627027988434,1
2021-12-07,0.7563421130180359,0.2436578869819641,0.019471799954771996,0.04351343959569931,0.02532973506926217,8.866861462593079e-07,0.02532884838311591,0.0017733722925186157,0
2021-12-08,0.7535209655761719,0.24647903442382812,0.0022971800062805414,0.009199263527989388,0.003998398888223953,2.821147441864014e-06,0.003995577740782089,0.005642294883728027,0
2021-12-09,0.751213550567627,0.24878643453121185,-0.005476340185850859,-0.034564655274152756,-0.012713118301586113,2.307407557964325e-06,-0.012715425709144077,0.00461481511592865,0
2021-12-10,0.7515196204185486,0.24848030507564545,0.008785080164670944,0.0013323244638741016,0.006933216499943211,3.060996532440186e-07,0.0069329104002899666,0.0006121993064880371,0
2021-12-13,0.7539740204811096,0.2460259646177292,-0.008857459761202335,-0.014286007732152939,-0.010193023380242638,2.4543702602386476e-06,-0.010195477750502877,0.004908740520477295,1
2021-12-14,0.754411518573761,0.24558845162391663,-0.006080260034650564,-0.02029673010110855,-0.00957166072462387,4.3750554323196414e-07,-0.009572098230167102,0.0008750110864639282,0
2021-12-15,0.7556418776512146,0.244358092546463,0.014652100391685963,0.010953361168503761,0.013748283093615754,1.2303590774536132e-06,0.013747052734538301,0.0024607181549072266,0
2021-12-16,0.7541930079460144,0.2458069771528244,-0.007416619919240475,-0.0339297279715538,-0.013933726753989573,1.4488771557807923e-06,-0.013935175631145354,0.0028977543115615845,0
2021-12-17,0.7546365857124329,0.24536345899105072,-0.011267419904470444,0.0020478253718465567,-0.008000345769851976,4.4354796409606936e-07,-0.008000789317816072,0.0008870959281921387,0
2021-12-20,0.7579137682914734,0.24208615720272064,-0.010938280262053013,-0.02053399197757244,-0.01326126842192285,3.277242183685303e-06,-0.013264545664106536,0.0065544843673706055,1
2021-12-21,0.7590723633766174,0.24092765152454376,0.017469020560383797,0.04224512726068497,0.023438270021917562,1.1585503816604614e-06,0.0234371114715359,0.002317100763320923,0
2021-12-22,0.7583334445953369,0.24166657030582428,0.009457020089030266,0.008775086142122746,0.009292219591826592,7.389187812805176e-07,0.009291480673045312,0.0014778375625610352,0
2021-12-23,0.7562504410743713,0.24374960362911224,0.006094200070947409,0.022007275372743607,0.00997300614071242,2.0830184221267703e-06,0.009970923122290294,0.00416603684425354,0
2021-12-27,0.7555606961250305,0.2444392740726471,0.013387899845838547,0.021227264776825905,0.015304148119769156,6.897076964378357e-07,0.015303458412072719,0.0013794153928756714,1
2021-12-28,0.7545977234840393,0.24540230631828308,-0.00013929999840911478,-0.020252050831913948,-0.005075015443507635,9.630024433135987e-07,-0.005075978445950948,0.0019260048866271973,0
2021-12-29,0.7539469003677368,0.24605311453342438,0.0014690799871459603,-0.0097539983689785,-0.00129239337514013,6.508156657218933e-07,-0.001293044190805852,0.0013016313314437866,0
2021-12-30,0.7529714107513428,0.24702860414981842,-0.002647100016474724,0.023288380354642868,0.0037597054581126055,9.75489616394043e-07,0.0037587299684962113,0.001950979232788086,0
