date,ticker,price,shares,market_cap,weight,daily_return,days_since_ipo
2023-03-24,GPCR,22.75,70639178,1607041299.5,7.57380184950307e-05,-0.00871462990373495,49
2023-03-24,NXT,31.200000762939453,148475843,4632446414.878078,0.0002455817593727261,-0.03135667029621525,43
2023-03-24,HSAI,16.229999542236328,130143350,2112226510.9251022,0.00013517764455173165,0.1510637661801666,43
2023-03-24,MLYS,15.130000114440918,79139956,1197387543.3368492,0.0003896505222655833,-0.020077686163686215,42
2023-03-24,BFRG,2.680000066757202,11400405,30553086.16105914,0.00012063858594046906,-0.0037174684946251757,38
2023-03-24,BMR,2.890000104904175,15529854,44881279.68914652,0.00017173055675812066,-0.02693600098835336,24
2023-03-24,AIXI,53.279998779296875,13349444,711258360.024292,0.0002396141499048099,-0.011686163418631046,15
2023-03-24,AESI,14.099026679992676,123982170,1748027922.6733875,0.00043733612983487546,0.007500010051897155,15
2023-03-24,IZM,3.3299999237060547,8188610,27268070.675258636,0.030222289264202118,-0.04584529667434778,9
2023-03-24,ICG,8.350000381469727,28715807,239776999.40421104,0.00010403000487713143,-0.011834252077232543,8
2023-03-27,SKWD,20.239999771118164,44166697,893933937.1710453,0.00035294386907480657,0.020161270940217024,73
2023-03-27,ATMC,10.210000038146973,2551636,26052203.65733719,0.00018894506501965225,0.0,67
2023-03-27,CVKD,19.200000762939453,2338127,44892040.183849335,0.00017107916937675327,0.024000040690104196,66
2023-03-27,GNLX,30.350000381469727,44718438,1357204610.3587303,0.9410679340362549,0.01166667938232413,60
2023-03-27,TXO,16.71176528930664,54784292,915542229.4448395,0.0001540098019177094,0.013626343013737108,59
2023-03-27,ASST,7.800000190734863,1049527531,8186314941.98149,0.0002250958204967901,-0.06586828330636019,52
2023-03-27,GPCR,23.899999618530273,70639178,1688276327.253292,7.051957072690129e-05,0.05054943378155041,52
2023-03-27,NXT,31.239999771118164,148475843,4638385301.336576,0.0002203376207035035,0.0012820194615579261,46
2023-03-27,HSAI,15.260000228881836,130143350,1985987550.787449,0.00012979554594494402,-0.05976582505934169,46
2023-03-27,MLYS,15.970000267028809,79139956,1263865118.4526482,0.0003515962162055075,0.05551884641336824,45
2023-03-27,BFRG,2.9700000286102295,11400405,33859203.1761682,0.00011855167394969612,0.1082089382945155,41
2023-03-27,BMR,2.2300000190734863,15529854,34631574.71620846,0.00015406547754537314,-0.2283737238316026,27
2023-03-27,AIXI,53.63999938964844,13349444,716064168.012146,0.00020596332615241408,0.006756768367109034,18
2023-03-27,AESI,14.44887924194336,123982170,1791403402.4840927,0.00043792129145003855,0.024813951338012785,18
2023-03-27,IZM,3.5,8188610,28660135.0,0.05605066567659378,0.051051075131781865,12
2023-03-27,ICG,8.329999923706055,28715807,239202670.1191578,0.00010050110722659156,-0.0023952642934073065,11
2023-03-28,SKWD,20.809999465942383,44166697,919108940.982439,0.0003466374473646283,0.028162040576581004,74
2023-03-28,ATMC,10.210000038146973,2551636,26052203.65733719,0.00018669982091523707,0.0,68
2023-03-28,CVKD,20.549999237060547,2338127,48048508.066150665,0.00015893057570792735,0.07031241773317576,67
2023-03-28,GNLX,30.0,44718438,1341553140.0,0.9102399945259094,-0.01153213763000216,61
2023-03-28,TXO,16.820472717285156,54784292,921497688.9217834,0.00016372103709727526,0.0065048441081250186,60
2023-03-28,ASST,7.400000095367432,1049527531,7766503829.490746,0.00021740292140748352,-0.05128206225463516,53
2023-03-28,GPCR,21.209999084472656,70639178,1498256900.707901,7.18825394869782e-05,-0.1125523253971934,53
2023-03-28,NXT,32.52000045776367,148475843,4828434482.326847,0.00021672435104846954,0.04097313367552857,47
2023-03-28,HSAI,15.210000038146973,130143350,1979480358.4645748,0.00013576328638009727,-0.0032765524236513244,47
2023-03-28,MLYS,14.869999885559082,79139956,1176811136.6631508,0.00033724840614013374,-0.06887917113819686,46
2023-03-28,BFRG,3.0199999809265137,11400405,34429222.88255453,0.0001246223837370053,0.01683500061772092,42
2023-03-28,BMR,1.9700000286102295,15529854,30593812.824312687,0.00015461126167792827,-0.11659192297732845,28
2023-03-28,AIXI,52.290000915527344,13349444,698042438.981781,0.00019155409245286137,-0.025167757074613606,19
2023-03-28,AESI,14.527597427368164,123982170,1801163053.9315224,0.00044931346201337874,0.0054480478455585235,19
2023-03-28,IZM,3.2699999809265137,8188610,26776754.54381466,0.08689994364976883,-0.06571429116385319,13
2023-03-28,ICG,8.380000114440918,28715807,240638465.9462633,0.00010492595174582675,0.006002423912702559,12
2023-03-29,SKWD,21.059999465942383,44166697,930150615.232439,0.0003295202332083136,0.012013455377985371,75
2023-03-29,ATMC,10.199999809265137,2551636,26026686.713314056,0.00018346196156926453,-0.0009794543432392055,69
2023-03-29,CVKD,19.350000381469727,2338127,45242758.34192467,0.00013904875959269702,-0.058394107062870515,68
2023-03-29,GNLX,29.989999771118164,44718438,1341105945.3847618,0.792533814907074,-0.0003333409627278572,62
2023-03-29,TXO,16.4218807220459,54784292,899661108.6657333,0.0001901867799460888,-0.023696836702434276,61
2023-03-29,ASST,7.25,1049527531,7609074599.75,0.00020131893688812852,-0.02027028289652799,54
2023-03-29,GPCR,22.350000381469727,70639178,1578785655.246708,7.42408592486754e-05,0.05374829543635573,54
2023-03-29,NXT,33.540000915527344,148475843,4979879910.153694,0.0002058779791695997,0.03136532728800012,48
2023-03-29,HSAI,15.0600004196167,130143350,1959958905.610323,0.00014398623898159713,-0.009861907833929706,48
2023-03-29,MLYS,14.850000381469727,79139956,1175228376.7894974,0.0003124245849903673,-0.001344956573185896,47
2023-03-29,BFRG,2.7100000381469727,11400405,30895097.984890938,0.00013726808538194746,-0.10264898832364733,43
2023-03-29,BMR,1.8799999952316284,15529854,29196125.445947886,0.0001477800979046151,-0.04568529546778388,29
2023-03-29,AIXI,49.40999984741211,13349444,659596026.0030365,0.00017081008991226554,-0.055077472130241056,20
2023-03-29,AESI,14.676281929016113,123982170,1819597281.0912037,0.0004820169706363231,0.010234624299806594,20
2023-03-29,IZM,2.7200000286102295,8188610,22273019.43427801,0.20463432371616364,-0.16819570505332193,14
2023-03-29,ICG,8.350000381469727,28715807,239776999.40421104,0.00011394476314308122,-0.003579920353401156,13
2023-03-30,SKWD,21.520000457763672,44166697,950467339.6579094,0.0003215415054000914,0.021842402824614915,76
2023-03-30,ATMC,10.220000267028809,2551636,26077720.60136032,0.00017992312496062368,0.0019608292291832807,70
2023-03-30,CVKD,21.0,2338127,49100667.0,0.0001330855448031798,0.08527129643420439,69
2023-03-30,GNLX,30.770000457763672,44718438,1375986357.7304764,0.7498746514320374,0.026008692650831167,63
2023-03-30,TXO,16.733505249023438,54784292,916733237.7460327,0.00019435487047303468,0.01897617771387128,62
2023-03-30,ASST,7.25,1049527531,7609074599.75,0.0001957535423571244,0.0,55
2023-03-30,GPCR,22.100000381469727,70639178,1561125860.746708,7.494106102967635e-05,-0.0111856821357047,55
2023-03-30,NXT,34.75,148475843,5159535544.25,0.0002000855893129483,0.03607629849266014,49
2023-03-30,HSAI,16.979999542236328,130143350,2209834023.425102,0.00014302499766927212,0.1274899780293961,49
2023-03-30,MLYS,15.649999618530273,79139956,1238540281.2105026,0.00030153500847518444,0.05387200111178525,48
2023-03-30,BFRG,2.990000009536743,11400405,34087211.058722734,0.00014295530854724348,0.1033210211986666,44
2023-03-30,BMR,1.9299999475479126,15529854,29972617.40542674,0.00014634637045674026,0.026595719384628902,30
2023-03-30,AIXI,49.95000076293945,13349444,666804737.9848175,0.0001642794959479943,0.010928980311575964,21
2023-03-30,AESI,14.833714485168457,123982170,1839116111.031618,0.0004796570574399084,0.010727005444143733,21
2023-03-30,IZM,2.190000057220459,8188610,17933056.368556023,0.24733524024486542,-0.19485292860844983,15
2023-03-30,ICG,8.350000381469727,28715807,239776999.40421104,0.00011260193423368037,0.0,14
2023-03-31,SKWD,21.8700008392334,44166697,965925700.4561672,0.0003027923230547458,0.01626395790077506,77
2023-03-31,ATMC,10.220000267028809,2551636,26077720.60136032,0.00017216376727446914,0.0,71
2023-03-31,CVKD,21.149999618530273,2338127,49451385.15807533,0.00012001775758108124,0.007142838977632016,70
2023-03-31,GNLX,27.739999771118164,44718438,1240489459.8847618,0.5864162445068359,-0.09847255903699537,64
2023-03-31,TXO,16.748003005981445,54784292,917527487.0965652,0.00021448382176458836,0.0008663909170407713,63
2023-03-31,ASST,6.5,1049527531,6821928951.5,0.00018240253848489374,-0.10344827586206895,56
2023-03-31,GPCR,23.790000915527344,70639178,1680506109.292099,7.850267138564959e-05,0.07647061108083242,56
2023-03-31,NXT,36.2599983215332,148475843,5383733817.968227,0.00019104685634374619,0.043453189108869195,50
2023-03-31,HSAI,15.470000267028809,130143350,2013317659.2520237,0.00014417330385185778,-0.08892811047794924,50
2023-03-31,MLYS,15.65999984741211,79139956,1239331698.884201,0.0002801752125378698,0.0006389922763956335,49
2023-03-31,BFRG,3.390000104904175,11400405,38647374.14595008,0.00015407087630592287,0.13377929568281366,45
2023-03-31,BMR,1.9900000095367432,15529854,30904409.60810423,0.00013676623348146677,0.031088115865008925,31
2023-03-31,AIXI,62.279998779296875,13349444,831403356.024292,0.00015152939886320382,0.24684680336392906,22
2023-03-31,AESI,14.894940376281738,123982170,1846707029.8720264,0.0004890057607553899,0.004127482106690117,22
2023-03-31,IZM,1.7300000190734863,8188610,14166295.45618534,0.41084885597229004,-0.21004567403107888,16
2023-03-31,ICG,8.449999809265137,28715807,242648563.67289448,0.000117771967779845,0.011975978829573242,15
2023-04-03,SKWD,20.540000915527344,44166697,907183996.8158188,0.0002228686207672581,-0.06081389449789687,80
2023-04-03,ATMC,10.22599983215332,2551636,26093029.30771637,0.0001345129421679303,0.000587041581971981,74
2023-04-03,CVKD,21.299999237060547,2338127,49802103.316150665,8.746807725401595e-05,0.007092180673083925,73
2023-04-03,GNLX,27.600000381469727,44718438,1234228905.8587303,0.29933375120162964,-0.005046841773740707,67
2023-04-03,TXO,17.335012435913086,54784292,949686383.1126938,0.00020937426597811282,0.035049517827408616,66
2023-04-03,ASST,5.699999809265137,1049527531,5982306726.51851,0.00013074596063233912,-0.12307695242074823,59
2023-04-03,GPCR,26.149999618530273,70639178,1847214477.753292,6.578986358363181e-05,0.09920128676676909,59
2023-04-03,NXT,33.54999923706055,148475843,4981364419.371922,0.0001397586747771129,-0.07473798152007383,53
2023-04-03,HSAI,14.59000015258789,130143350,1898791496.3582993,0.00011953097418881953,-0.05688429859412869,53
2023-04-03,MLYS,15.359999656677246,79139956,1215589696.9894524,0.00020170210336800665,-0.019157100489016865,52
2023-04-03,BFRG,4.690000057220459,11400405,53467900.10233641,0.0001375584542984143,0.3834808000258252,48
2023-04-03,BMR,1.7599999904632568,15529854,27332542.89189577,9.781640255823731e-05,-0.11557789847801492,34
2023-04-03,AIXI,63.900001525878906,13349444,853029491.969635,0.0001106035488191992,0.0260116053040218,25
2023-04-03,AESI,15.603389739990234,123982170,1934542119.319725,0.0004112121823709458,0.04756308825758104,25
2023-04-03,IZM,1.7899999618530273,8188610,14657611.587629318,0.698493242263794,0.034682047467071264,19
2023-04-03,ICG,8.319999694824219,28715807,238915505.47663116,0.00010403766646049917,-0.015384629275183803,18
2023-04-04,SKWD,20.170000076293945,44166697,890842281.8596516,0.00013893420691601932,-0.018013671993251656,81
2023-04-04,ATMC,10.229999542236328,2551636,26103235.111953735,9.251209849026054e-05,0.0003911314442262004,75
2023-04-04,CVKD,21.299999237060547,2338127,49802103.316150665,5.432197576737963e-05,0.0,74
2023-04-04,GNLX,27.600000381469727,44718438,1234228905.8587303,0.10572905093431473,0.0,68
2023-04-04,TXO,17.748096466064453,54784292,972316899.2410431,0.0001717181585263461,0.023829462579189054,67
2023-04-04,ASST,5.400000095367432,1049527531,5667448767.490746,7.812307740096003e-05,-0.052631530515153124,60
2023-04-04,GPCR,24.719999313354492,70639178,1746200431.6559258,4.809682286577299e-05,-0.05468452489622455,60
2023-04-04,NXT,33.22999954223633,148475843,4933852194.923153,8.755503949942067e-05,-0.009537994101375014,54
2023-04-04,HSAI,13.010000228881836,130143350,1693165013.287449,8.87354981387034e-05,-0.10829334524892398,54
2023-04-04,MLYS,14.430000305175781,79139956,1141989589.231598,0.00012330460594967008,-0.060546834133370475,53
2023-04-04,BFRG,6.0,11400405,68402430.0,0.00010325165931135416,0.2793176816197984,49
2023-04-04,BMR,2.049999952316284,15529854,31836199.959478855,6.0526610468514264e-05,0.16477270649114906,35
2023-04-04,AIXI,48.41999816894531,13349444,646380054.036438,6.758241943316534e-05,-0.24225356787611874,26
2023-04-04,AESI,15.061118125915527,123982170,1867310107.8773403,0.00029726795037277043,-0.03475344928960589,26
2023-04-04,IZM,1.6699999570846558,8188610,13674978.348582983,0.8927757740020752,-0.06703911023782716,20
2023-04-04,ICG,8.800000190734863,28715807,252699107.07710552,8.328587136929855e-05,0.05769236941309597,19
2023-04-05,SKWD,20.5,44166697,905417288.5,9.725761628942564e-05,0.01636092823291091,82
2023-04-05,ATMC,10.229999542236328,2551636,26103235.111953735,7.311526860576123e-05,0.0,76
2023-04-05,CVKD,19.950000762939453,2338127,46645635.433849335,3.742534318007529e-05,-0.06338021232283375,75
2023-04-05,GNLX,26.700000762939453,44718438,1193982328.7174606,0.03787185996770859,-0.032608681380110416,69
2023-04-05,TXO,17.755342483520508,54784292,972713867.1771927,0.00015018413250800222,0.0004082701189904725,68
2023-04-05,ASST,4.5,1049527531,4722873889.5,5.291023262543604e-05,-0.16666668138386265,61
2023-04-05,GPCR,25.0,70639178,1765979450.0,4.027694012620486e-05,0.011326888932971846,61
2023-04-05,NXT,32.25,148475843,4788345936.75,6.348446186166257e-05,-0.02949141004322675,55
2023-04-05,HSAI,13.220000267028809,130143350,1720495121.7520237,7.168816955527291e-05,0.016141432317639648,55
2023-04-05,MLYS,13.9399995803833,79139956,1103210953.431553,8.427297871094197e-05,-0.03395708346705484,54
2023-04-05,BFRG,4.079999923706055,11400405,46513651.530218124,8.576040272600949e-05,-0.3200000127156576,50
2023-04-05,BMR,1.809999942779541,15529854,28109034.851374626,4.181414260528982e-05,-0.11707317810694018,36
2023-04-05,AIXI,49.31999969482422,13349444,658394574.006073,4.769472434418276e-05,0.018587392811099557,27
2023-04-05,AESI,15.139835357666016,123982170,1877069641.0861588,0.00023786103702150285,0.0052265197771099725,27
2023-04-05,IZM,1.75,8188610,14330067.5,0.9609713554382324,0.04790421854561089,21
2023-04-05,ICG,8.779999732971191,28715807,252124777.79205227,7.30187603039667e-05,-0.0022727792420651483,20
2023-04-06,SKWD,20.690000534057617,44166697,913808984.517561,7.94100560597144e-05,0.009268318734517944,83
2023-04-06,ATMC,10.170000076293945,2551636,25950138.314674377,6.35296746622771e-05,-0.005865050696694962,77
2023-04-06,CVKD,21.600000381469727,2338127,50503544.09192467,3.0585859349230304e-05,0.08270674463308447,76
2023-04-06,GNLX,26.760000228881836,44718438,1196665411.1152382,0.033797360956668854,0.0022471709448661503,70
2023-04-06,TXO,17.32776641845703,54784292,949289415.1765442,0.0001277022820431739,-0.024081544214668238,69
2023-04-06,ASST,4.704999923706055,1049527531,4938026953.282404,4.61243289464619e-05,0.045555538601345535,62
2023-04-06,GPCR,24.5,70639178,1730659861.0,3.3268366678385064e-05,-0.020000000000000018,62
2023-04-06,NXT,32.720001220703125,148475843,4858129764.204926,5.1926577725680545e-05,0.014573681262112448,56
2023-04-06,HSAI,12.170000076293945,130143350,1583844579.4291496,6.0959118854952976e-05,-0.0794251262879021,56
2023-04-06,MLYS,13.5600004196167,79139956,1073137836.5684471,7.225176523206756e-05,-0.027259624978851926,55
2023-04-06,BFRG,4.889999866485596,11400405,55747978.92788172,7.47923186281696e-05,0.19852940145248343,51
2023-04-06,BMR,1.7200000286102295,15529854,26711349.324312687,3.4604152460815385e-05,-0.04972371105774864,37
2023-04-06,AIXI,51.75,13349444,690833727.0,3.943642877857201e-05,0.04927007948523543,28
2023-04-06,AESI,15.402226448059082,123982170,1909601457.8617573,0.00020560386474244297,0.017331171983994142,28
2023-04-06,IZM,1.7100000381469727,8188610,14002523.412370682,0.9652197360992432,-0.02285712105887272,22
2023-04-06,ICG,8.40999984741211,28715807,241499932.48831558,6.275426858337596e-05,-0.04214121831571771,21
2023-04-10,SKWD,20.760000228881836,44166697,916900639.8289547,7.811255636624992e-05,0.0033832621081373304,87
2023-04-10,ATMC,10.170000076293945,2551636,25950138.314674377,6.473374378401786e-05,0.0,81
2023-04-10,CVKD,22.649999618530273,2338127,52958575.65807533,3.009485953953117e-05,0.04861107493133776,80
2023-04-10,GNLX,27.579999923706055,44718438,1233334516.628254,0.03260568156838417,0.03064273870742351,74
2023-04-10,TXO,17.378494262695312,54784292,952068504.2078247,0.00012770260218530893,0.002927546633145317,73
2023-04-10,ASST,4.550000190734863,1049527531,4775350466.23149,4.587535295286216e-05,-0.0329436207193603,66
2023-04-10,GPCR,24.729999542236328,70639178,1746906839.6039505,3.2971951441140845e-05,0.009387736417809212,66
2023-04-10,NXT,34.0,148475843,5048178662.0,5.199023144086823e-05,0.03911976563396258,60
2023-04-10,HSAI,12.520000457763672,130143350,1629394801.5748978,6.142912025097758e-05,0.028759275207524082,60
2023-04-10,MLYS,14.670000076293945,79139956,1160983160.5578995,7.248860492836684e-05,0.08185837922773631,59
2023-04-10,BFRG,4.659999847412109,11400405,53125885.56043625,7.491914584534243e-05,-0.04703477001090095,55
2023-04-10,BMR,1.6699999570846558,15529854,25934855.51353097,3.4285862057004124e-05,-0.02906980854295338,41
2023-04-10,AIXI,48.869998931884766,13349444,652387314.0212555,3.895604459103197e-05,-0.05565219455295134,32
2023-04-10,AESI,15.166072845458984,123982170,1880322621.7580795,0.00020158436382189393,-0.015332432839919474,32
2023-04-10,IZM,1.7200000286102295,8188610,14084409.434278011,0.9664158225059509,0.005847947508874407,26
2023-04-10,ICG,8.420000076293945,28715807,241787097.1308422,6.333721103146672e-05,0.0011890878791054327,25
2023-04-11,SKWD,21.440000534057617,44166697,946934007.267561,8.312344289151952e-05,0.032755312990302654,88
2023-04-11,ATMC,10.229999542236328,2551636,26103235.111953735,6.787236634409055e-05,0.0058996524574508324,82
2023-04-11,CVKD,21.059999465942383,2338127,49240953.371305466,3.1881631002761424e-05,-0.07019868341574231,81
2023-04-11,GNLX,29.65999984741211,44718438,1326348864.2565079,0.04003147780895233,0.07541696626033034,75
2023-04-11,TXO,17.211811065673828,54784292,942936883.2707062,0.00013008553651161492,-0.009591348623297358,74
2023-04-11,ASST,4.550000190734863,1049527531,4775350466.23149,5.027556107961573e-05,0.0,67
2023-04-11,GPCR,24.110000610351562,70639178,1703110624.6947327,3.475423000054434e-05,-0.02507072152694023,67
2023-04-11,NXT,34.86000061035156,148475843,5175867977.602463,5.6272943766089156e-05,0.025294135598575407,61
2023-04-11,HSAI,12.109999656677246,130143350,1576035923.8188267,6.397586548700929e-05,-0.032747666621064986,61
2023-04-11,MLYS,13.5600004196167,79139956,1073137836.5684471,7.864417420933023e-05,-0.07566459788033375,60
2023-04-11,BFRG,4.309999942779541,11400405,49135744.89766359,7.791644748067483e-05,-0.07510727813155138,56
2023-04-11,BMR,1.7000000476837158,15529854,26400752.540521145,3.6571469536283985e-05,0.017964126568860372,42
2023-04-11,AIXI,48.779998779296875,13349444,651185862.024292,4.1463794332230464e-05,-0.0018416237887243225,33
2023-04-11,AESI,15.55965805053711,123982170,1929120169.5635605,0.00020876474445685744,0.025951688949982232,33
2023-04-11,IZM,1.899999976158142,8188610,15558358.804768324,0.9589410424232483,0.10465113055454633,27
2023-04-11,ICG,8.362000465393066,28715807,240121591.49813747,6.59018915030174e-05,-0.006888314771418269,26
2023-04-12,SKWD,21.5,44166697,949583985.5,8.315456216223538e-05,0.0027984824835742828,89
2023-04-12,ATMC,10.229999542236328,2551636,26103235.111953735,6.77358329994604e-05,0.0,83
2023-04-12,CVKD,21.149999618530273,2338127,49451385.15807533,3.257528805988841e-05,0.004273511627264526,82
2023-04-12,GNLX,29.68000030517578,44718438,1327243253.4869843,0.05380328744649887,0.0006743242706193087,76
2023-04-12,TXO,17.074119567871094,54784292,935393552.0491638,0.00012478360440582037,-0.007999826240094987,75
2023-04-12,ASST,4.309999942779541,1049527531,4523463598.555553,5.1595565309980884e-05,-0.05274730503177416,68
2023-04-12,GPCR,23.770000457763672,70639178,1679093293.3960495,3.340460534673184e-05,-0.01410203832354584,68
2023-04-12,NXT,34.689998626708984,148475843,5150626789.769459,5.6602370023028925e-05,-0.004876706272692877,62
2023-04-12,HSAI,11.520000457763672,130143350,1499251451.5748978,6.310074968496338e-05,-0.04872000129151599,62
2023-04-12,MLYS,13.59000015258789,79139956,1075512014.115799,8.219840674428269e-05,0.0022123696196787446,61
2023-04-12,BFRG,6.130000114440918,11400405,69884483.95467281,7.413002458633855e-05,0.4222738273373734,57
2023-04-12,BMR,1.659999966621399,15529854,25779557.1216352,3.676981577882543e-05,-0.02352945878843815,43
2023-04-12,AIXI,51.47999954223633,13349444,687229371.0091095,4.212613930576481e-05,0.055350570531079724,34
2023-04-12,AESI,15.577147483825684,123982170,1931288547.4547482,0.00020693054830189794,0.0011240242704415593,34
2023-04-12,IZM,2.299999952316284,8188610,18833802.609536648,0.9451780915260315,0.21052630588288435,28
2023-04-12,ICG,8.680000305175781,28715807,249253213.52336884,6.352079071803018e-05,0.038029158345396885,27
2023-04-13,SKWD,21.079999923706055,44166697,931033969.3903484,7.655530498595908e-05,-0.019534887269485823,90
2023-04-13,ATMC,10.229999542236328,2551636,26103235.111953735,6.495120032923296e-05,0.0,84
2023-04-13,CVKD,21.450000762939453,2338127,50152825.933849335,3.0783325200900435e-05,0.014184451528137965,83
2023-04-13,GNLX,29.5,44718438,1319193921.0,0.04029112309217453,-0.0060647002467986155,77
2023-04-13,TXO,16.936424255371094,54784292,927850011.8421326,0.00012219243217259645,-0.008064562975130252,76
2023-04-13,ASST,4.840000152587891,1049527531,5079713410.185192,4.640799306798726e-05,0.1229698878990122,69
2023-04-13,GPCR,24.510000228881836,70639178,1731366268.9480247,3.1712519557913765e-05,0.03113166835789727,69
2023-04-13,NXT,35.310001373291016,148475843,5242682220.230541,5.274334762361832e-05,0.017872665642156393,63
2023-04-13,HSAI,11.720000267028809,130143350,1525280096.7520237,6.118667806731537e-05,0.017361093864397548,63
2023-04-13,MLYS,13.4399995803833,79139956,1063640975.4315529,7.6196578447707e-05,-0.011037569574716022,62
2023-04-13,BFRG,5.599999904632568,11400405,63842266.912772655,6.938167643966153e-05,-0.08646006523878957,58
2023-04-13,BMR,1.4800000190734863,15529854,22984184.216208458,3.3551907108630985e-05,-0.10843370552245668,44
2023-04-13,AIXI,56.790000915527344,13349444,758114936.981781,3.9628972444916144e-05,0.10314688074024692,35
2023-04-13,AESI,15.699599266052246,123982170,1946470385.1355648,0.00019880884792655706,0.007860988820559633,35
2023-04-13,IZM,2.640000104904175,8188610,21617931.259019375,0.9587419033050537,0.14782615636382213,29
2023-04-13,ICG,8.430000305175781,28715807,242074261.77336884,6.280737579800189e-05,-0.028801842305342773,28
2023-04-14,SKWD,21.18000030517578,44166697,935450655.9386063,7.246546010719612e-05,0.004743851130533772,91
2023-04-14,ATMC,10.229999542236328,2551636,26103235.111953735,6.348054012050852e-05,0.0,85
2023-04-14,CVKD,20.399999618530273,2338127,47697789.90807533,2.9092156182741746e-05,-0.04895110056235219,84
2023-04-14,GNLX,28.68000030517578,44718438,1282524815.4869843,0.037114500999450684,-0.02779659982454974,78
2023-04-14,TXO,17.284284591674805,54784292,946907294.0814133,0.00011814796744147316,0.020539184131112664,77
2023-04-14,ASST,5.5,1049527531,5772401420.5,4.4820222683483735e-05,0.1363636005381561,70
2023-04-14,GPCR,24.280000686645508,70639178,1715119290.3440742,2.9874248866690323e-05,-0.009383906164362354,70
2023-04-14,NXT,34.84000015258789,148475843,5172898392.775616,4.998288204660639e-05,-0.013310710915424684,64
2023-04-14,HSAI,11.930000305175781,130143350,1552610205.2165985,5.958914334769361e-05,0.017918091583816187,64
2023-04-14,MLYS,13.199999809265137,79139956,1044647404.1052513,7.350197120103985e-05,-0.017857126384770328,63
2023-04-14,BFRG,6.820000171661377,11400405,77750764.05700922,6.698177458019927e-05,0.21785719425094463,59
2023-04-14,BMR,1.4199999570846558,15529854,22052392.01353097,3.2344923965865746e-05,-0.04054058190241916,45
2023-04-14,AIXI,55.250999450683594,13349444,737570123.1109314,3.756802834686823e-05,-0.027099866878554035,36
2023-04-14,AESI,15.953240394592285,123982170,1977917362.6532078,0.00019275145314168185,0.016155898264772706,36
2023-04-14,IZM,2.259999990463257,8188610,18506258.52190733,0.9619535207748413,-0.14393943156858735,30
2023-04-14,ICG,8.75,28715807,251263311.25,6.136453885119408e-05,0.03795963027756333,29
2023-04-17,SKWD,21.15999984741211,44166697,934567301.7806969,7.3950199293904e-05,-0.0009443086626766961,94
2023-04-17,ATMC,10.229999542236328,2551636,26103235.111953735,6.497800495708361e-05,0.0,88
2023-04-17,CVKD,22.110000610351562,2338127,51695989.39707947,2.881685213651508e-05,0.08382357959791409,87
2023-04-17,GNLX,28.530000686645508,44718438,1275817066.8457146,0.030866172164678574,-0.005230112166463408,81
2023-04-17,TXO,16.26969337463379,54784292,891323632.5864029,0.00012265495024621487,-0.058700214733197975,80
2023-04-17,ASST,5.599999904632568,1049527531,5877354073.509254,4.450961569091305e-05,0.018181800842285156,73
2023-04-17,GPCR,25.0,70639178,1765979450.0,3.08858543576207e-05,0.0296540071249054,73
2023-04-17,NXT,34.18000030517578,148475843,5074904359.051231,5.036140282754786e-05,-0.01894373836169705,67
2023-04-17,HSAI,12.569999694824219,130143350,1635901869.7834015,6.130908877821639e-05,0.05364621737442676,67
2023-04-17,MLYS,13.550000190734863,79139956,1072346418.8947487,7.260921120177954e-05,0.026515180797507254,66
2023-04-17,BFRG,6.800000190734863,11400405,77522756.17445469,7.004135113675147e-05,-0.002932548449136152,62
2023-04-17,BMR,1.7400000095367432,15529854,27021946.10810423,3.330591061967425e-05,0.22535215642475537,48
2023-04-17,AIXI,54.810001373291016,13349444,731683043.9726715,3.755638317670673e-05,-0.007981721267978248,39
2023-04-17,AESI,15.935748100280762,123982170,1975748630.0461864,0.00019663186685647815,-0.0010964728092138776,39
2023-04-17,IZM,2.0899999141693115,8188610,17114194.197165966,0.9681842923164368,-0.0752212730138545,33
2023-04-17,ICG,8.729999542236328,28715807,250688981.96494675,6.192195723997429e-05,-0.0022857666015625444,32
2023-04-18,SKWD,21.479999542236328,44166697,948700631.3420906,7.373541302513331e-05,0.015122859032693059,95
2023-04-18,ATMC,10.229999542236328,2551636,26103235.111953735,6.520986062241718e-05,0.0,89
2023-04-18,CVKD,23.100000381469727,2338127,54010734.59192467,2.820154622895643e-05,0.044776107814970434,88
2023-04-18,GNLX,27.010000228881836,44718438,1207845020.6152382,0.02402140386402607,-0.05327726677816602,82
2023-04-18,TXO,16.487106323242188,54784292,903234447.0475464,0.00012834114022552967,0.013363063679329601,81
2023-04-18,ASST,5.550000190734863,1049527531,5824877997.23149,4.4317446736386046e-05,-0.008928520490927738,74
2023-04-18,GPCR,24.399999618530273,70639178,1723595916.253292,3.2556479709455743e-05,-0.02400001525878903,74
2023-04-18,NXT,33.689998626708984,148475843,5002150946.769459,5.051480184192769e-05,-0.014335917907894125,68
2023-04-18,HSAI,12.4399995803833,130143350,1618983219.389677,6.0476235375972465e-05,-0.010342093683140319,68
2023-04-18,MLYS,13.619999885559082,79139956,1077886191.6631508,7.055125024635345e-05,0.005166029065599709,67
2023-04-18,BFRG,6.389999866485596,11400405,72848586.42788172,7.36286019673571e-05,-0.060294163639568854,63
2023-04-18,BMR,1.7300000190734863,15529854,26866647.716208458,3.2375723094446585e-05,-0.0057471209243954435,49
