date,Model_Portfolio,Equal_Weight,Market_Only,Bond_Only,Market_Weight,Bond_Weight
2022-06-27,-0.004056397273659929,-0.0041365265,-0.00381975,-0.004453303,0.6264757859985632,0.3735242140014368
2022-06-28,-0.012321138687786934,-0.010017587,-0.020432761,0.00039758714,0.6105863319381593,0.3894136680618408
2022-06-29,0.0019743321852984884,0.002474437,-0.0008143249,0.0057631987,0.5760323732619445,0.42396762673805555
2022-06-30,-0.0026801367472014948,-0.0017900052,-0.008124557,0.004544547,0.5702600190607179,0.42973998093928206
2022-07-01,0.009598069106281928,0.009455979,0.0105765965,0.008335361,0.5633981807071521,0.4366018192928479
2022-07-05,0.001874220810526745,0.0018725847,0.0018885878,0.0018565815,0.5511187253210427,0.44888127467895733
2022-07-06,-0.0010415473741645055,-0.001676302,0.0033773624,-0.0067299665,0.5628014272795514,0.43719857272044865
2022-07-07,0.007454720642391853,0.0063595558,0.014977179,-0.0022580666,0.563542157091933,0.436457842908067
2022-07-08,-0.0020694475481542315,-0.002281186,-0.00082270417,-0.0037396678,0.5725886480508803,0.4274113519491197
2022-07-11,-0.00467989321765159,-0.0033905471,-0.011423573,0.0046424787,0.5802528295380793,0.4197471704619207
2022-07-12,-0.004610531084023692,-0.003736183,-0.008848875,0.0013765085,0.5855075934001985,0.41449240659980147
2022-07-13,-0.001646362150209994,-0.00080912246,-0.0052517815,0.0036335366,0.5942273168125183,0.40577268318748166
2022-07-14,-0.002861318943577912,-0.002975359,-0.0024284348,-0.0035222832,0.60425579627679,0.3957442037232099
2022-07-15,0.013076854011297654,0.011516276,0.01910506,0.003927491,0.6028213701509179,0.39717862984908214
2022-07-18,-0.006307134072024861,-0.00574223,-0.008256971,-0.0032274893,0.6123185276899161,0.3876814723100838
2022-07-19,0.01669567602306532,0.012822782,0.027019272,-0.0013737075,0.6364032270178417,0.3635967729821583
2022-07-20,0.003951689854061547,0.0028427814,0.006373276,-0.0006877132,0.657047182006017,0.34295281799398303
2022-07-21,0.009524923399797656,0.009270044,0.010183014,0.008357075,0.6395878503524798,0.3604121496475202
2022-07-22,-0.003286626722490768,-0.0007387176,-0.009278039,0.007800604,0.6491868532950322,0.35081314670496777
2022-07-25,-0.0005889674741191328,-0.0012310089,0.0012149218,-0.0036769395,0.6312468465415566,0.36875315345844345
2022-07-26,-0.007277962808732977,-0.00601263,-0.011830952,-0.00019430845,0.6087369022767007,0.39126309772329926
2022-07-27,0.01695696448972861,0.01473148,0.025966248,0.0034967114,0.5990445469633787,0.4009554530366212
2022-07-28,0.010569347668911223,0.009852497,0.012542354,0.007162639,0.6332507813235493,0.36674921867645077
2022-07-29,0.00940398739757846,0.0073372955,0.014578821,9.5769785e-05,0.6426972732514166,0.35730272674858343
2022-08-01,-0.0008026062464550389,0.0002525004,-0.0029613494,0.0034663503,0.6641499610997346,0.33585003890026544
2022-08-02,-0.007854570438364652,-0.008431733,-0.0065972647,-0.0102662,0.6573104305593587,0.3426895694406413
2022-08-03,0.011853600257257702,0.01005942,0.015659556,0.0044592842,0.6601907802293954,0.3398092197706047
2022-08-04,0.0003710186800666881,0.00086837145,-0.0006757798,0.0024125227,0.6610440510168436,0.33895594898315634
2022-08-05,-0.005054629277176406,-0.00642881,-0.0016898942,-0.011167726,0.6449889297504605,0.3550110702495395
2022-08-08,0.0008457559152886399,0.0017073456,-0.0011612254,0.0045759166,0.6501775083142162,0.34982249168578383
2022-08-09,-0.003375870745005086,-0.0031001572,-0.0039708107,-0.002229504,0.6583370643393942,0.34166293566060574
2022-08-10,0.014814580364018077,0.01176493,0.021004006,0.0025258528,0.6650408873122706,0.33495911268772943
2022-08-11,-0.0016698243384851918,-0.0026643425,0.0,-0.005328685,0.6866348218542047,0.31336517814579534
2022-08-12,0.013069878764626182,0.010704955,0.016929077,0.0044808327,0.6899805194594069,0.31001948054059314
2022-08-15,0.0032277112019410896,0.0026904615,0.004120669,0.0012602543,0.6878222927181563,0.31217770728184374
2022-08-16,0.0009150426908753778,0.0002530429,0.0019587702,-0.0014526844,0.6940520572806892,0.30594794271931075
2022-08-17,-0.0067133283874760835,-0.0065073906,-0.00709802,-0.0059167612,0.6743375283963932,0.32566247160360684
2022-08-18,0.0026542185121105886,0.0025267159,0.0029065602,0.0021468718,0.6678352936272199,0.33216470637278006
2022-08-19,-0.011297487349787447,-0.0102240285,-0.013438159,-0.0070098983,0.6669905697379508,0.33300943026204927
2022-08-22,-0.01546421314399573,-0.012568661,-0.02082253,-0.0043147914,0.675405735270634,0.3245942647293661
2022-08-23,-0.001727546588705955,-0.001406491,-0.0024192228,-0.00039375934,0.6585096421623879,0.34149035783761206
2022-08-24,0.0012440324673961332,0.00027059857,0.0032009534,-0.0026597562,0.6660948875241792,0.33390511247582083
2022-08-25,0.011138049458458338,0.009824624,0.014117767,0.005531481,0.6529678129359245,0.34703218706407546
2022-08-26,-0.02283090607745664,-0.017857824,-0.033849053,-0.0018665944,0.655494059298148,0.3445059407018521
2022-08-29,-0.005929903133075375,-0.005717282,-0.0066122175,-0.0048223473,0.6187911369394089,0.3812088630605911
2022-08-30,-0.006347829068186126,-0.0048460523,-0.010977887,0.0012857819,0.6224573779864402,0.3775426220135598
2022-08-31,-0.006721063726132149,-0.006471048,-0.0076089245,-0.0053331717,0.6098606197721983,0.3901393802278017
2022-09-01,0.00014161435709695203,-0.000600026,0.003137779,-0.004337831,0.5992080053686981,0.4007919946313019
2022-09-02,-0.005269042616249623,-0.0038233236,-0.010544353,0.0028977059,0.6075518988695381,0.39244810113046197
2022-09-06,-0.006069556541143939,-0.0065697846,-0.0037733363,-0.009366233,0.5894398903908107,0.4105601096091893
2022-09-07,0.013537392040339718,0.012452606,0.017964998,0.006940214,0.5983952065977829,0.40160479340221716
2022-09-08,0.00272560174969639,0.0016698393,0.0065363776,-0.003196699,0.6084716095220541,0.3915283904779459
2022-09-09,0.009305578616267522,0.007717676,0.01553526,-9.9907986e-05,0.6015596915591754,0.39844030844082456
2022-09-12,0.005965863086325094,0.004621846,0.010747497,-0.0015038045,0.6097040050195597,0.3902959949804403
2022-09-13,-0.028699200207567083,-0.024551442,-0.04348253,-0.005620352,0.6095488665493338,0.3904511334506662
2022-09-14,0.0027578148554316096,0.0025640288,0.0038160554,0.0013120022,0.5773889622953685,0.4226110377046315
2022-09-15,-0.00782740572387489,-0.0071888464,-0.011353458,-0.003024234,0.5766649541416731,0.4233350458583269
2022-09-16,-0.0046598103483509795,-0.0041682906,-0.007629005,-0.00070757617,0.5710142235283628,0.4289857764716371
2022-09-19,0.0037208303596844993,0.0031185895,0.007755088,-0.0015179092,0.564945655919143,0.43505434408085697
2022-09-20,-0.008511605573268657,-0.0079686865,-0.011478544,-0.004458829,0.5773420320544578,0.4226579679455423
2022-09-21,-0.00889172505287756,-0.0071439836,-0.017443767,0.0031557998,0.5848436077814428,0.41515639221855716
2022-09-22,-0.009369005834634764,-0.00952724,-0.008399808,-0.010654673,0.5701747422819001,0.4298252577180998
2022-09-23,-0.010836820208033,-0.009915954,-0.016754856,-0.0030770525,0.5673255581195301,0.4326744418804699
2022-09-26,-0.011228903531481892,-0.011376543,-0.009892519,-0.012860566,0.5497427892181042,0.45025721078189584
2022-09-27,-0.0032796668218322157,-0.0034126712,-0.0025529014,-0.004272441,0.5773488082316265,0.4226511917683735
2022-09-28,0.018182796617044562,0.01789779,0.019676464,0.016119117,0.5801176658641003,0.4198823341358997
2022-09-29,-0.014519312167641346,-0.013071391,-0.02088909,-0.0052536908,0.5926053465906327,0.40739465340936726
2022-09-30,-0.009996229463336411,-0.008922712,-0.015463655,-0.0023817685,0.5820613879528924,0.41793861204710764
2022-10-03,0.01846602955647073,0.017262911,0.026401427,0.008124396,0.5658267838694603,0.4341732161305397
2022-10-04,0.019406743742490518,0.016834866,0.030986607,0.0026831264,0.5908678705605801,0.40913212943941984
2022-10-05,-0.0034706805729969176,-0.003788425,-0.0023282235,-0.005248626,0.6088015422836053,0.3911984577163948
2022-10-06,-0.007777452845245976,-0.0071235886,-0.010316024,-0.003931153,0.6024084189954865,0.39759158100451353
2022-10-07,-0.018621896893708745,-0.016595341,-0.027893716,-0.005296964,0.5896835321961525,0.41031646780384745
2022-10-10,-0.006249761617114979,-0.0060626436,-0.0076353466,-0.0044899406,0.5594893038533206,0.4405106961466793
2022-10-11,-0.0031812952121206897,-0.0028517807,-0.0063329684,0.000629407,0.5473278897188573,0.45267211028114274
2022-10-12,-0.0015266147819932192,-0.0012298789,-0.003298409,0.00083865126,0.5717262660246075,0.4282737339753925
2022-10-13,0.013587828987707846,0.011624474,0.026391005,-0.003142058,0.5664799100202185,0.4335200899797815
2022-10-14,-0.015795939160792444,-0.014126113,-0.02278871,-0.0054635154,0.5963813662061661,0.40361863379383395
2022-10-17,0.015984418458414903,0.013904939,0.025696997,0.0021128817,0.5881728781665563,0.4118271218334437
2022-10-18,0.0077190951730522475,0.0067181555,0.01174946,0.0016868509,0.599471170088828,0.400528829911172
2022-10-19,-0.007683746128412589,-0.007858118,-0.007086343,-0.008629893,0.6129681151781848,0.38703188482181516
2022-10-20,-0.007522768420110247,-0.007218227,-0.00838523,-0.0060512237,0.6304802184008647,0.3695197815991354
2022-10-21,0.01579148973306002,0.012898303,0.024301382,0.0014952233,0.6268599097750525,0.3731400902249476
2022-10-24,0.0075458349497687345,0.0054251384,0.0122364415,-0.0013861643,0.655674795523949,0.34432520447605103
2022-10-25,0.013904797503191704,0.012896631,0.015968652,0.009824609,0.6640884643270946,0.33591153567290544
2022-10-26,-0.0035529738276695714,-0.0015459547,-0.0075341025,0.004442193,0.6675826285056905,0.33241737149430955
2022-10-27,-0.0017576491016110265,-0.00014327769,-0.005340076,0.0050535207,0.6553236529598112,0.3446763470401888
2022-10-28,0.014833107773107843,0.010638219,0.02379072,-0.002514282,0.6594711232238639,0.34052887677613614
2022-10-31,-0.00602814696365615,-0.005292112,-0.007223368,-0.0033608563,0.6905585678572128,0.30944143214278724
2022-11-01,-0.0023374491589148866,-0.0012582425,-0.0043757567,0.0018592717,0.6730876856228589,0.32691231437714113
2022-11-02,-0.01680483259849133,-0.013391515,-0.025096111,-0.0016869201,0.6458109798230053,0.3541890201769947
2022-11-03,-0.007821589853006839,-0.006996355,-0.010296923,-0.003695787,0.6250140598939736,0.37498594010602637
2022-11-04,0.008953662361229535,0.007143541,0.014393193,-0.00010611096,0.6248419595113447,0.3751580404886553
2022-11-07,0.005157295777968404,0.0031927032,0.009565417,-0.0031800102,0.6541409749019198,0.34585902509808014
2022-11-08,0.005014953781547074,0.004824634,0.0053955144,0.004253754,0.6666896044181468,0.33331039558185316
2022-11-09,-0.013486515064811584,-0.009718906,-0.020602185,0.0011643732,0.6730916278285262,0.32690837217147384
2022-11-10,0.04354230315357852,0.038212333,0.054954235,0.021470433,0.659180532775199,0.3408194672248011
2022-11-11,0.0061650193731886075,0.00447692,0.009678484,-0.0007246441,0.662268449388239,0.33773155061176097
2022-11-14,-0.00670380574715169,-0.005652376,-0.008506916,-0.0027978357,0.6841679416742139,0.3158320583257861
2022-11-15,0.008138740372251516,0.007953191,0.0085292375,0.007377144,0.6610543400100584,0.3389456599899417
2022-11-16,-0.0028480154217353547,-0.00071987417,-0.007628729,0.006188981,0.6540154827179856,0.3459845172820144
2022-11-17,-0.0034693442514615756,-0.0036315653,-0.0030598915,-0.004203239,0.6418825044000239,0.3581174955999761
2022-11-18,0.0024147235950711375,0.0015496325,0.0045402874,-0.0014410225,0.644632387100655,0.355367612899345
2022-11-21,-0.0025236443352302696,-0.002127378,-0.0036360172,-0.000618739,0.6313323482387474,0.3686676517612526
2022-11-22,0.010288293509503811,0.009307498,0.01345698,0.0051580165,0.6181828814929129,0.3818171185070871
2022-11-23,0.006168909240737337,0.0061270143,0.006301752,0.0059522768,0.6198796529203875,0.3801203470796125
2022-11-25,-6.522370931951283e-05,-9.759482e-06,-0.00022370709,0.00020418812,0.6296210516849714,0.37037894831502854
2022-11-28,-0.010764269500967852,-0.00879457,-0.015957024,-0.001632116,0.6375017222180938,0.36249827778190624
2022-11-29,-0.002450866949285797,-0.0026467165,-0.0017176291,-0.003575804,0.6053989081257785,0.3946010918742216
2022-11-30,0.022252656252318617,0.019646661,0.03150076,0.007792561,0.6099195905581545,0.3900804094418455
2022-12-01,0.002582775904265304,0.0037924745,-0.00073604303,0.008320992,0.6335645199622347,0.36643548003776527
2022-12-02,0.000728386766229428,0.0014964493,-0.0011536669,0.0041465657,0.6449111202616309,0.35508887973836917
2022-12-05,-0.014401418476593292,-0.012922489,-0.017989099,-0.007855879,0.6459486135096638,0.3540513864903362
2022-12-06,-0.007931151141588783,-0.0057353643,-0.01441489,0.0029441612,0.6264923338566885,0.37350766614331155
2022-12-07,0.0025132130130377413,0.0036026656,-0.0017013656,0.008906697,0.6027004376758208,0.3972995623241792
2022-12-08,0.0034251160839545887,0.0024122149,0.007834153,-0.0030097235,0.5934076651877161,0.40659233481228385
2022-12-09,-0.006886322814634454,-0.0067036087,-0.007470194,-0.0059370236,0.6191740758050142,0.3808259241949858
2022-12-12,0.008610516582734214,0.007309831,0.014417184,0.00020247916,0.5915027967255269,0.40849720327447314
2022-12-13,0.007208803638431135,0.0071246703,0.0075697517,0.006679589,0.5945145375750112,0.4054854624249888
2022-12-14,-0.0029490822954365277,-0.0020908962,-0.006393491,0.0022116983,0.599728899963178,0.400271100036822
2022-12-15,-0.013883179101843751,-0.011496994,-0.024461718,0.0014677308,0.5920260734100495,0.4079739265899505
2022-12-16,-0.007966496719043656,-0.007208155,-0.011806066,-0.0026102436,0.5824659056916874,0.4175340943083125
2022-12-19,-0.007483543975595279,-0.0073096827,-0.008479737,-0.006139628,0.5742963551118923,0.42570364488810775
2022-12-20,-0.0021564980826213253,-0.0027086902,0.001368455,-0.0067858356,0.5677179956969753,0.4322820043030246
2022-12-21,0.009786597984701847,0.008852919,0.014952459,0.0027533784,0.5765368406363356,0.42346315936366435
2022-12-22,-0.008396925968994117,-0.007285483,-0.014266244,-0.00030472234,0.5796075632621058,0.42039243673789417
2022-12-23,0.0017759802445924155,0.0011467579,0.005752396,-0.0034588801,0.5683100135704655,0.43168998642953454
2022-12-27,-0.005344349219468381,-0.005595145,-0.0039435215,-0.007246768,0.5759239707849435,0.4240760292150565
2022-12-28,-0.008047584135167355,-0.0070879404,-0.012427947,-0.0017479344,0.5898541736764248,0.4101458263235752
2022-12-29,0.011996905968055119,0.010854204,0.018000418,0.0037079894,0.5799515697796778,0.4200484302203222
2022-12-30,-0.003526128519059809,-0.0036773898,-0.0026342086,-0.004720571,0.5725000138541654,0.4274999861458346
2023-01-03,1.339825935684066e-05,0.0008335493,-0.00420985,0.0058769486,0.5813093508804794,0.41869064911952053
2023-01-04,0.006797099547667607,0.0066276807,0.0077202595,0.0055351015,0.5775317159420845,0.4224682840579154
2023-01-05,-0.007039384102597958,-0.0061145863,-0.0114135705,-0.0008156016,0.5872618197149122,0.4127381802850878
2023-01-06,0.01803707245350255,0.016924247,0.022932265,0.010916229,0.5926116851993302,0.40738831480066984
2023-01-09,0.0006365644585997657,0.0009778816,-0.0005668237,0.0025225868,0.6104796884250718,0.3895203115749282
2023-01-10,0.002671958078963535,0.0015939602,0.007012656,-0.0038247355,0.5994702336105108,0.40052976638948923
2023-01-11,0.010114250953322483,0.009405883,0.012647859,0.0061639077,0.6092493879910941,0.3907506120089059
2023-01-12,0.0050655011632705065,0.005435784,0.003640644,0.007230924,0.6031348082168684,0.3968651917831316
2023-01-13,0.0008491787959317451,9.533786e-05,0.00387981,-0.0036891343,0.5995965763948379,0.40040342360516207
2023-01-17,-0.0018202005661189834,-0.0018167817,-0.0018319926,-0.0018015706,0.6123831705721976,0.3876168294278024
2023-01-18,-0.0063472169978580064,-0.0029309709,-0.01578799,0.009926049,0.6328552869009418,0.36714471309905816
2023-01-19,-0.00538032390815039,-0.0047817216,-0.0072798864,-0.002283557,0.6198083890673941,0.3801916109326059
2023-01-20,0.00994790625153535,0.00727486,0.018629165,-0.0040794453,0.6177106888827103,0.3822893111172897
2023-01-23,0.006623316118456701,0.0047504073,0.011998542,-0.0024977266,0.6291993604060313,0.37080063959396875
2023-01-24,0.000948946775976295,0.0016669005,-0.0010731848,0.004406986,0.6310093797679135,0.3689906202320865
2023-01-25,0.0006723593168812948,0.00078558864,0.0003744989,0.0011966784,0.6377184924119834,0.3622815075880165
2023-01-26,0.006295042223494518,0.0046488093,0.010990544,-0.001692926,0.6297935896360718,0.37020641036392826
2023-01-27,0.000921054062808442,0.00040043012,0.0022977109,-0.0014968506,0.6372026646150365,0.3627973353849635
2023-01-30,-0.009086293698035701,-0.007622381,-0.012546684,-0.0026980785,0.6486416184431542,0.35135838155684584
2023-01-31,0.010778530953314273,0.009405682,0.014703287,0.0041080774,0.6295726022226857,0.37042739777731426
2023-02-01,0.009327133354270394,0.008839767,0.010627753,0.0070517813,0.6362891504637003,0.3637108495362997
2023-02-02,0.009805012800734097,0.007824662,0.0145568475,0.0010924775,0.647080799437499,0.35291920056250103
2023-02-03,-0.010283315893417817,-0.010126565,-0.010629004,-0.0096241245,0.65599057274098,0.34400942725901995
2023-02-06,-0.005909053929140961,-0.0058106957,-0.0061113406,-0.0055100503,0.6635790037648198,0.3364209962351802
2023-02-07,0.007955216884861898,0.0056831217,0.013078482,-0.0017122384,0.6536162607845216,0.3463837392154784
2023-02-08,-0.006832030170227836,-0.0047609704,-0.010934692,0.0014127514,0.6677318843381026,0.3322681156618974
2023-02-09,-0.007007807771664409,-0.0062996782,-0.008669252,-0.003930105,0.6494213163860376,0.3505786836139623
2023-02-10,-6.86043968465902e-05,-0.001008066,0.002333847,-0.004349979,0.6405574550566508,0.3594425449433492
2023-02-13,0.008685743473376075,0.007393749,0.011738884,0.003048614,0.6486713690097825,0.35132863099021755
2023-02-14,-0.0015414494748340044,-0.0020028856,-0.00046012521,-0.0035456459,0.6495488491930299,0.35045115080697004
2023-02-15,0.0014452111204608642,0.0006579666,0.0032473549,-0.0019314217,0.6520136110508883,0.3479863889491117
2023-02-16,-0.010664742303929267,-0.008972446,-0.013768793,-0.0041760993,0.6764151075878877,0.32358489241211236
2023-02-17,-0.0009111888895403728,-7.303164e-05,-0.0024983468,0.0023522836,0.672793467854249,0.327206532145751
